Entry	Entry name	Status	Length	Gene ontology (molecular function)
Q60848	HELLS_MOUSE	reviewed	821	ATP binding [GO:0005524]; chromatin binding [GO:0003682]; helicase activity [GO:0004386]
Q9R257	HEBP1_MOUSE	reviewed	190	heme binding [GO:0020037]
Q9EQS9	IGDC4_MOUSE	reviewed	1252	
Q9CZB6	MED7_MOUSE	reviewed	233	transcription coregulator activity [GO:0003712]; ubiquitin protein ligase activity [GO:0061630]
Q9D103	IFM1_MOUSE	reviewed	106	
Q99JY6	HIG1B_MOUSE	reviewed	98	
A2A591	KRA31_MOUSE	reviewed	98	structural molecule activity [GO:0005198]
O08633	KRA81_MOUSE	reviewed	61	
Q8K3V7	MNAR1_MOUSE	reviewed	917	
Q91YU6	LZTS2_MOUSE	reviewed	671	
Q9Z2T6	KRT85_MOUSE	reviewed	507	
C0HKE5	H2A1G_MOUSE	reviewed	130	DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]
Q8CGP5	H2A1F_MOUSE	reviewed	130	DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]
Q61897	KT33B_MOUSE	reviewed	404	structural molecule activity [GO:0005198]
Q8VIK2	M17L2_MOUSE	reviewed	200	
Q8CGP2	H2B1P_MOUSE	reviewed	126	DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]
Q62073	M3K7_MOUSE	reviewed	579	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; MAP kinase kinase activity [GO:0004708]; MAP kinase kinase kinase activity [GO:0004709]; protein serine/threonine kinase activity [GO:0004674]; receptor tyrosine kinase binding [GO:0030971]; scaffold protein binding [GO:0097110]
P23611	IRF8_MOUSE	reviewed	424	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
P70434	IRF7_MOUSE	reviewed	457	DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; enhancer sequence-specific DNA binding [GO:0001158]; proximal promoter sequence-specific DNA binding [GO:0000987]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
P39098	MA1A2_MOUSE	reviewed	641	calcium ion binding [GO:0005509]; mannosyl-oligosaccharide 1,2-alpha-mannosidase activity [GO:0004571]
Q9Z2Y3	HOME1_MOUSE	reviewed	366	G protein-coupled glutamate receptor binding [GO:0035256]; identical protein binding [GO:0042802]; ion channel binding [GO:0044325]; molecular adaptor activity [GO:0060090]; protein-containing complex binding [GO:0044877]; scaffold protein binding [GO:0097110]; signaling receptor binding [GO:0005102]; structural constituent of postsynapse [GO:0099186]; type 5 metabotropic glutamate receptor binding [GO:0031802]
P81122	IRS2_MOUSE	reviewed	1321	14-3-3 protein binding [GO:0071889]; insulin receptor binding [GO:0005158]; phosphatidylinositol 3-kinase binding [GO:0043548]; protein domain specific binding [GO:0019904]; protein kinase binding [GO:0019901]; protein phosphatase binding [GO:0019903]
P01667	KV3AF_MOUSE	reviewed	111	
P01639	KV5A7_MOUSE	reviewed	130	
Q8BI08	MAL2_MOUSE	reviewed	175	structural constituent of myelin sheath [GO:0019911]
P56563	LMIP_MOUSE	reviewed	173	structural constituent of eye lens [GO:0005212]
P18468	HB2I_MOUSE	reviewed	264	
Q61087	LAMB3_MOUSE	reviewed	1168	extracellular matrix structural constituent [GO:0005201]; integrin binding [GO:0005178]; protein-containing complex binding [GO:0044877]
Q9CRB9	MIC19_MOUSE	reviewed	227	DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; molecular adaptor activity [GO:0060090]; phosphatase binding [GO:0019902]
Q60654	KLRA7_MOUSE	reviewed	280	carbohydrate binding [GO:0030246]
O54707	KLRD1_MOUSE	reviewed	179	carbohydrate binding [GO:0030246]; MHC class Ib protein binding, via antigen binding groove [GO:0023030]; MHC class I protein complex binding [GO:0023024]; protein antigen binding [GO:1990405]
Q60787	LCP2_MOUSE	reviewed	533	
Q9CQU8	IMP1L_MOUSE	reviewed	166	serine-type peptidase activity [GO:0008236]
Q8CGK5	INLR1_MOUSE	reviewed	535	cytokine receptor activity [GO:0004896]
Q9CR53	NMB_MOUSE	reviewed	121	neuromedin B receptor binding [GO:0031710]
O70310	NMT1_MOUSE	reviewed	496	glycylpeptide N-tetradecanoyltransferase activity [GO:0004379]; myristoyltransferase activity [GO:0019107]
Q8BZ39	NMUR2_MOUSE	reviewed	395	GTP binding [GO:0005525]; intracellular calcium activated chloride channel activity [GO:0005229]; neuromedin U binding [GO:0042924]; neuromedin U receptor activity [GO:0001607]; neuropeptide receptor activity [GO:0008188]
Q04592	PCSK5_MOUSE	reviewed	1877	endopeptidase activity [GO:0004175]; peptidase activity [GO:0008233]; peptide binding [GO:0042277]; serine-type endopeptidase activity [GO:0004252]
Q9JJG9	NOA1_MOUSE	reviewed	693	GTP binding [GO:0005525]
Q6NVE9	PPTC7_MOUSE	reviewed	310	metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]
Q8BHB0	NOD1_MOUSE	reviewed	953	ATP binding [GO:0005524]; CARD domain binding [GO:0050700]; identical protein binding [GO:0042802]; protein-containing complex binding [GO:0044877]; protein homodimerization activity [GO:0042803]
Q8C5N5	PDD2L_MOUSE	reviewed	364	
Q8C854	MYEF2_MOUSE	reviewed	591	DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; mRNA binding [GO:0003729]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; single-stranded DNA binding [GO:0003697]
Q78XF5	OSTC_MOUSE	reviewed	149	
Q62227	NR0B2_MOUSE	reviewed	260	DNA binding [GO:0003677]; peroxisome proliferator activated receptor binding [GO:0042975]; protein-containing complex binding [GO:0044877]; protein domain specific binding [GO:0019904]; protein homodimerization activity [GO:0042803]; retinoic acid receptor binding [GO:0042974]; retinoid X receptor binding [GO:0046965]; steroid hormone receptor activity [GO:0003707]; thyroid hormone receptor binding [GO:0046966]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134]
Q8VGI5	OL481_MOUSE	reviewed	312	G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984]
Q9QXZ7	NR2E3_MOUSE	reviewed	395	DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]
Q8VG08	OL497_MOUSE	reviewed	314	G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984]
Q8VG42	OL508_MOUSE	reviewed	310	G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984]
Q7TMF3	NDUAC_MOUSE	reviewed	145	electron transfer activity [GO:0009055]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]
Q6PCL9	PAPOG_MOUSE	reviewed	739	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; polynucleotide adenylyltransferase activity [GO:0004652]; RNA binding [GO:0003723]
O88428	PAPS2_MOUSE	reviewed	621	adenylylsulfate kinase activity [GO:0004020]; ATP binding [GO:0005524]; nucleotidyltransferase activity [GO:0016779]; sulfate adenylyltransferase (ATP) activity [GO:0004781]
Q6TCG2	PAQR9_MOUSE	reviewed	375	signaling receptor activity [GO:0038023]; steroid binding [GO:0005496]
Q80ZE5	PAQR8_MOUSE	reviewed	354	signaling receptor activity [GO:0038023]; steroid binding [GO:0005496]; steroid hormone receptor activity [GO:0003707]
Q91VD9	NDUS1_MOUSE	reviewed	727	2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]
A2AMZ4	NDUF8_MOUSE	reviewed	74	
P70352	NAR5_MOUSE	reviewed	309	NAD(P)+-protein-arginine ADP-ribosyltransferase activity [GO:0003956]; NAD+ ADP-ribosyltransferase activity [GO:0003950]
Q8BU85	MSRB3_MOUSE	reviewed	253	L-methionine-(R)-S-oxide reductase activity [GO:0033745]; peptide-methionine (R)-S-oxide reductase activity [GO:0033743]; zinc ion binding [GO:0008270]
P70232	NCHL1_MOUSE	reviewed	1209	protease binding [GO:0002020]
Q9JLB2	MPP5_MOUSE	reviewed	675	ATP binding [GO:0005524]; guanylate kinase activity [GO:0004385]; protein domain specific binding [GO:0019904]
Q61026	NCOA2_MOUSE	reviewed	1462	aryl hydrocarbon receptor binding [GO:0017162]; chromatin binding [GO:0003682]; DNA polymerase binding [GO:0070182]; estrogen receptor binding [GO:0030331]; glucocorticoid receptor binding [GO:0035259]; nuclear hormone receptor binding [GO:0035257]; nuclear receptor binding [GO:0016922]; nuclear receptor transcription coactivator activity [GO:0030374]; PDZ domain binding [GO:0030165]; progesterone receptor binding [GO:0033142]; protein-containing complex binding [GO:0044877]; protein dimerization activity [GO:0046983]; protein domain specific binding [GO:0019904]; retinoic acid receptor binding [GO:0042974]; retinoid X receptor binding [GO:0046965]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding [GO:0001162]; signaling receptor binding [GO:0005102]; thyroid hormone receptor binding [GO:0046966]; thyroid hormone receptor coactivator activity [GO:0030375]; transcription coactivator activity [GO:0003713]; transcription factor binding [GO:0008134]
O09000	NCOA3_MOUSE	reviewed	1398	androgen receptor binding [GO:0050681]; chromatin binding [GO:0003682]; disordered domain specific binding [GO:0097718]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; estrogen receptor binding [GO:0030331]; histone acetyltransferase activity [GO:0004402]; nuclear hormone receptor binding [GO:0035257]; nuclear receptor binding [GO:0016922]; nuclear receptor transcription coactivator activity [GO:0030374]; peroxisome proliferator activated receptor binding [GO:0042975]; protein-containing complex binding [GO:0044877]; protein heterodimerization activity [GO:0046982]; protein N-terminus binding [GO:0047485]; RNA polymerase II complex binding [GO:0000993]; RNA polymerase II regulatory region DNA binding [GO:0001012]; RNA polymerase II transcription regulator recruiting activity [GO:0001135]; transcription coactivator activity [GO:0003713]
P61290	PSME3_MOUSE	reviewed	254	endopeptidase activator activity [GO:0061133]; identical protein binding [GO:0042802]; MDM2/MDM4 family protein binding [GO:0097371]; p53 binding [GO:0002039]
Q6DFV7	NCOA7_MOUSE	reviewed	943	nuclear hormone receptor binding [GO:0035257]; nuclear receptor transcription coactivator activity [GO:0030374]
Q9WU42	NCOR2_MOUSE	reviewed	2472	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; glucocorticoid receptor binding [GO:0035259]; histone deacetylase binding [GO:0042826]; Notch binding [GO:0005112]; nuclear hormone receptor binding [GO:0035257]; nuclear receptor binding [GO:0016922]; protein-containing complex binding [GO:0044877]; protein N-terminus binding [GO:0047485]; retinoic acid receptor binding [GO:0042974]; retinoid X receptor binding [GO:0046965]; RNA polymerase II regulatory region DNA binding [GO:0001012]; sequence-specific DNA binding [GO:0043565]; transcription corepressor activity [GO:0003714]
Q91X96	MSS4_MOUSE	reviewed	123	guanyl-nucleotide exchange factor activity [GO:0005085]; zinc ion binding [GO:0008270]
P50540	MXI1_MOUSE	reviewed	228	DNA binding [GO:0003677]; protein dimerization activity [GO:0046983]
Q9CS84	NRX1A_MOUSE	reviewed	1514	acetylcholine receptor binding [GO:0033130]; calcium channel regulator activity [GO:0005246]; calcium ion binding [GO:0005509]; cell adhesion molecule binding [GO:0050839]; neuroligin family protein binding [GO:0097109]; protein-containing complex binding [GO:0044877]; signaling receptor binding [GO:0005102]; transmembrane signaling receptor activity [GO:0004888]; type 1 fibroblast growth factor receptor binding [GO:0005105]
Q9R0Q4	MO4L2_MOUSE	reviewed	288	
P60762	MO4L1_MOUSE	reviewed	362	chromatin binding [GO:0003682]; protein N-terminus binding [GO:0047485]
Q9ES57	MO2R1_MOUSE	reviewed	326	protein binding involved in heterotypic cell-cell adhesion [GO:0086080]; signaling receptor activity [GO:0038023]
P01108	MYC_MOUSE	reviewed	439	activating transcription factor binding [GO:0033613]; core promoter binding [GO:0001047]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; double-stranded DNA binding [GO:0003690]; E-box binding [GO:0070888]; protein-containing complex binding [GO:0044877]; protein dimerization activity [GO:0046983]; proximal promoter sequence-specific DNA binding [GO:0000987]; repressing transcription factor binding [GO:0070491]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; transcription factor binding [GO:0008134]; ubiquitin protein ligase binding [GO:0031625]
Q9CR47	NSA2_MOUSE	reviewed	260	
Q8BZL1	NEUR4_MOUSE	reviewed	478	exo-alpha-(2->3)-sialidase activity [GO:0052794]; exo-alpha-(2->6)-sialidase activity [GO:0052795]; exo-alpha-(2->8)-sialidase activity [GO:0052796]; exo-alpha-sialidase activity [GO:0004308]
Q8K305	NSL1_MOUSE	reviewed	281	
A2AUM9	CE152_MOUSE	reviewed	1736	protein kinase binding [GO:0019901]
A2A6T1	CDR2L_MOUSE	reviewed	465	
P97504	BMX_MOUSE	reviewed	651	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]
P48758	CBR1_MOUSE	reviewed	277	15-hydroxyprostaglandin dehydrogenase (NADP+) activity [GO:0047021]; carbonyl reductase (NADPH) activity [GO:0004090]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; prostaglandin-E2 9-reductase activity [GO:0050221]
O88992	C1QRF_MOUSE	reviewed	258	signaling receptor binding [GO:0005102]
Q8C0M9	ASGL1_MOUSE	reviewed	326	asparaginase activity [GO:0004067]; beta-aspartyl-peptidase activity [GO:0008798]
A2A5R2	BIG2_MOUSE	reviewed	1792	ARF guanyl-nucleotide exchange factor activity [GO:0005086]; GABA receptor binding [GO:0050811]; guanyl-nucleotide exchange factor activity [GO:0005085]; myosin binding [GO:0017022]; protein kinase A regulatory subunit binding [GO:0034237]
P97857	ATS1_MOUSE	reviewed	968	heparin binding [GO:0008201]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]
Q60875	ARHG2_MOUSE	reviewed	985	metal ion binding [GO:0046872]; microtubule binding [GO:0008017]; Rac GTPase binding [GO:0048365]; Rac guanyl-nucleotide exchange factor activity [GO:0030676]; Rho GTPase binding [GO:0017048]; Rho guanyl-nucleotide exchange factor activity [GO:0005089]
Q5SRT8	CCNJL_MOUSE	reviewed	387	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; protein kinase binding [GO:0019901]
P70444	BID_MOUSE	reviewed	195	protein heterodimerization activity [GO:0046982]; ubiquitin protein ligase binding [GO:0031625]
Q8R3I3	COG6_MOUSE	reviewed	657	
Q07440	B2LA1_MOUSE	reviewed	172	BH domain binding [GO:0051400]; protein-containing complex binding [GO:0044877]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]
O88573	AFF1_MOUSE	reviewed	1216	DNA-binding transcription factor activity [GO:0003700]; double-stranded DNA binding [GO:0003690]
Q91WQ9	CALL4_MOUSE	reviewed	153	calcium ion binding [GO:0005509]
Q9QXT8	CSEN_MOUSE	reviewed	256	calcium-dependent protein binding [GO:0048306]; calcium ion binding [GO:0005509]; core promoter sequence-specific DNA binding [GO:0001046]; DNA binding [GO:0003677]; ion channel binding [GO:0044325]; magnesium ion binding [GO:0000287]; potassium channel activity [GO:0005267]; potassium channel regulator activity [GO:0015459]; protein C-terminus binding [GO:0008022]; protein homodimerization activity [GO:0042803]; sequence-specific DNA binding [GO:0043565]; voltage-gated ion channel activity [GO:0005244]
P31955	AREG_MOUSE	reviewed	248	cytokine activity [GO:0005125]; epidermal growth factor receptor binding [GO:0005154]; growth factor activity [GO:0008083]
O35493	CLK4_MOUSE	reviewed	481	ATP binding [GO:0005524]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713]
Q9WV31	ARC_MOUSE	reviewed	396	actin binding [GO:0003779]; mRNA binding [GO:0003729]
Q9QZD9	EIF3I_MOUSE	reviewed	325	enzyme binding [GO:0019899]; translation initiation factor activity [GO:0003743]
Q70KY4	FOXO6_MOUSE	reviewed	559	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; transcription factor binding [GO:0008134]
Q01231	CXA5_MOUSE	reviewed	358	connexin binding [GO:0071253]; disordered domain specific binding [GO:0097718]; gap junction channel activity [GO:0005243]; gap junction channel activity involved in atrial cardiac muscle cell-AV node cell electrical coupling [GO:0086076]; gap junction channel activity involved in AV node cell-bundle of His cell electrical coupling [GO:0086077]; gap junction channel activity involved in bundle of His cell-Purkinje myocyte electrical coupling [GO:0086078]; gap junction channel activity involved in cardiac conduction electrical coupling [GO:0086075]; gap junction hemi-channel activity [GO:0055077]
P28230	CXB1_MOUSE	reviewed	283	gap junction channel activity [GO:0005243]; protein homodimerization activity [GO:0042803]
Q3U481	MFS12_MOUSE	reviewed	476	symporter activity [GO:0015293]
Q6P1G0	HEAT6_MOUSE	reviewed	1184	
Q9D1M4	MCA3_MOUSE	reviewed	174	
Q9Z2I0	LETM1_MOUSE	reviewed	738	calcium:proton antiporter activity [GO:0015369]; metal ion binding [GO:0046872]; ribosome binding [GO:0043022]
O35317	PBX3_MOUSE	reviewed	434	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
Q9D1T5	PRR15_MOUSE	reviewed	122	
Q6W8Q3	PC4L1_MOUSE	reviewed	68	
P51576	P2RX1_MOUSE	reviewed	399	ATP binding [GO:0005524]; cation channel activity [GO:0005261]; drug binding [GO:0008144]; extracellularly ATP-gated cation channel activity [GO:0004931]; identical protein binding [GO:0042802]; protein-containing complex binding [GO:0044877]; purinergic nucleotide receptor activity [GO:0001614]; zinc ion binding [GO:0008270]
Q9CPV9	P2Y12_MOUSE	reviewed	347	ADP receptor activity [GO:0001621]; G protein-coupled adenosine receptor activity [GO:0001609]; G protein-coupled purinergic nucleotide receptor activity [GO:0045028]
Q8BW11	PRS58_MOUSE	reviewed	241	serine-type endopeptidase activity [GO:0004252]
Q8VDK1	NIT1_MOUSE	reviewed	323	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]
P28653	PGS1_MOUSE	reviewed	369	extracellular matrix binding [GO:0050840]; glycosaminoglycan binding [GO:0005539]
Q9D035	NKAI1_MOUSE	reviewed	207	ATPase binding [GO:0051117]
Q6PEM8	PCFT_MOUSE	reviewed	459	folic acid binding [GO:0005542]; folic acid transmembrane transporter activity [GO:0008517]; heme transporter activity [GO:0015232]; methotrexate transmembrane transporter activity [GO:0015350]; proton transmembrane transporter activity [GO:0015078]
Q99MA9	NKX61_MOUSE	reviewed	365	chromatin binding [GO:0003682]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
A9Q751	PCDP1_MOUSE	reviewed	836	calmodulin binding [GO:0005516]
Q0GKD5	NL1B5_MOUSE	reviewed	1196	ATP binding [GO:0005524]; enzyme binding [GO:0019899]; protein domain specific binding [GO:0019904]
P70296	PEBP1_MOUSE	reviewed	187	ATP binding [GO:0005524]; enzyme binding [GO:0019899]; kinase binding [GO:0019900]; lipid binding [GO:0008289]; mitogen-activated protein kinase binding [GO:0051019]; protein kinase binding [GO:0019901]; receptor serine/threonine kinase binding [GO:0033612]; serine-type endopeptidase inhibitor activity [GO:0004867]; signaling receptor binding [GO:0005102]
Q66X01	NLR9C_MOUSE	reviewed	1004	ATP binding [GO:0005524]
Q9D9M4	PDZD9_MOUSE	reviewed	266	
Q922E4	PCY2_MOUSE	reviewed	404	ethanolamine-phosphate cytidylyltransferase activity [GO:0004306]
O08908	P85B_MOUSE	reviewed	722	1-phosphatidylinositol-3-kinase regulator activity [GO:0046935]; phosphatidylinositol 3-kinase regulatory subunit binding [GO:0036312]; phosphotyrosine residue binding [GO:0001784]; protein heterodimerization activity [GO:0046982]; protein phosphatase binding [GO:0019903]; receptor tyrosine kinase binding [GO:0030971]; transcription factor binding [GO:0008134]
Q6XBJ3	ONEC2_MOUSE	reviewed	505	DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
E9Q5G7	OOG1_MOUSE	reviewed	496	
Q8BG17	NOL12_MOUSE	reviewed	217	RNA binding [GO:0003723]; rRNA binding [GO:0019843]; single-stranded DNA binding [GO:0003697]
Q8R5K4	NOL6_MOUSE	reviewed	1152	RNA binding [GO:0003723]
Q8VGR9	O1044_MOUSE	reviewed	314	G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984]
Q8VFK1	O1009_MOUSE	reviewed	314	G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984]
Q9JK30	ORC3_MOUSE	reviewed	715	DNA replication origin binding [GO:0003688]
Q8BU25	PAMR1_MOUSE	reviewed	720	calcium ion binding [GO:0005509]
Q9D478	ODF2L_MOUSE	reviewed	642	
Q9R0A0	PEX14_MOUSE	reviewed	376	beta-tubulin binding [GO:0048487]; microtubule binding [GO:0008017]; protein N-terminus binding [GO:0047485]; signaling receptor binding [GO:0005102]; transcription corepressor activity [GO:0003714]
P58058	NADK_MOUSE	reviewed	439	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]
Q61937	NPM_MOUSE	reviewed	292	activating transcription factor binding [GO:0033613]; ATP binding [GO:0005524]; chromatin binding [GO:0003682]; core promoter binding [GO:0001047]; DNA binding [GO:0003677]; enzyme binding [GO:0019899]; histone binding [GO:0042393]; identical protein binding [GO:0042802]; NF-kappaB binding [GO:0051059]; p53 binding [GO:0002039]; phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; protein kinase B binding [GO:0043422]; protein kinase binding [GO:0019901]; protein kinase inhibitor activity [GO:0004860]; protein N-terminus binding [GO:0047485]; ribosomal large subunit binding [GO:0043023]; ribosomal small subunit binding [GO:0043024]; RNA binding [GO:0003723]; rRNA binding [GO:0019843]; Tat protein binding [GO:0030957]; transcription coactivator activity [GO:0003713]; transcription factor binding [GO:0008134]; unfolded protein binding [GO:0051082]
Q9QUG3	PRND_MOUSE	reviewed	179	copper ion binding [GO:0005507]
P70310	NTR2_MOUSE	reviewed	416	G protein-coupled neurotensin receptor activity [GO:0016492]; identical protein binding [GO:0042802]; protein-containing complex binding [GO:0044877]
Q9CPT4	MYDGF_MOUSE	reviewed	166	
Q6VNS1	NTRK3_MOUSE	reviewed	825	ATP binding [GO:0005524]; GPI-linked ephrin receptor activity [GO:0005004]; neurotrophin binding [GO:0043121]; neurotrophin receptor activity [GO:0005030]; p53 binding [GO:0002039]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]
Q9QZ08	NAGK_MOUSE	reviewed	343	ATP binding [GO:0005524]; N-acetylglucosamine kinase activity [GO:0045127]; N-acylmannosamine kinase activity [GO:0009384]
Q6PFD7	NAIF1_MOUSE	reviewed	327	
P34986	OLF6_MOUSE	reviewed	316	G protein-coupled receptor activity [GO:0004930]; olfactory receptor activity [GO:0004984]
Q8R4V5	OIT3_MOUSE	reviewed	546	calcium ion binding [GO:0005509]
Q8VF12	OL495_MOUSE	reviewed	330	G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984]
Q60893	OL151_MOUSE	reviewed	309	G protein-coupled receptor activity [GO:0004930]; odorant binding [GO:0005549]; olfactory receptor activity [GO:0004984]
Q810V0	MPP10_MOUSE	reviewed	681	
A2AJT4	PNISR_MOUSE	reviewed	805	
Q8C1C8	PNMA1_MOUSE	reviewed	353	
Q9DCU2	PLLP_MOUSE	reviewed	182	structural constituent of myelin sheath [GO:0019911]
Q8CJC5	NEUL3_MOUSE	reviewed	254	metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]
Q8K1N1	PLPL8_MOUSE	reviewed	776	calcium-independent phospholipase A2 activity [GO:0047499]; lysophospholipase activity [GO:0004622]
Q3UMZ3	PLPP5_MOUSE	reviewed	260	phosphatase activity [GO:0016791]; phosphatidate phosphatase activity [GO:0008195]
Q8BS03	PI15_MOUSE	reviewed	258	peptidase inhibitor activity [GO:0030414]
Q9JIZ9	PLS3_MOUSE	reviewed	296	calcium-dependent protein binding [GO:0048306]; phospholipid scramblase activity [GO:0017128]; SH3 domain binding [GO:0017124]
Q9ET66	PI16_MOUSE	reviewed	498	peptidase inhibitor activity [GO:0030414]
P70182	PI51A_MOUSE	reviewed	546	1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0016308]; ATP binding [GO:0005524]; kinase binding [GO:0019900]
Q91X05	PODO_MOUSE	reviewed	385	
P28665	MUG1_MOUSE	reviewed	1476	endopeptidase inhibitor activity [GO:0004866]; protease binding [GO:0002020]; serine-type endopeptidase inhibitor activity [GO:0004867]
Q3TWL2	PP4P1_MOUSE	reviewed	284	phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity [GO:0034597]
Q80TC5	POGK_MOUSE	reviewed	607	DNA binding [GO:0003677]
Q8K2V1	PP4R1_MOUSE	reviewed	951	protein phosphatase regulator activity [GO:0019888]
O88907	PIAS1_MOUSE	reviewed	651	DNA binding [GO:0003677]; enzyme binding [GO:0019899]; protein C-terminus binding [GO:0008022]; protein domain specific binding [GO:0019904]; RNA polymerase II transcription factor binding [GO:0001085]; SUMO ligase activity [GO:0061665]; SUMO transferase activity [GO:0019789]; transcription coregulator activity [GO:0003712]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134]; ubiquitin protein ligase binding [GO:0031625]; zinc ion binding [GO:0008270]
Q61233	PLSL_MOUSE	reviewed	627	actin filament binding [GO:0051015]; calcium ion binding [GO:0005509]; GTPase binding [GO:0051020]; identical protein binding [GO:0042802]; integrin binding [GO:0005178]
O54714	PIAS3_MOUSE	reviewed	628	enzyme binding [GO:0019899]; potassium channel regulator activity [GO:0015459]; protein C-terminus binding [GO:0008022]; protein N-terminus binding [GO:0047485]; RNA polymerase II transcription factor binding [GO:0001085]; SUMO ligase activity [GO:0061665]; SUMO transferase activity [GO:0019789]; transcription coregulator activity [GO:0003712]; zinc ion binding [GO:0008270]
P13379	CD5_MOUSE	reviewed	494	scavenger receptor activity [GO:0005044]
P28651	CAH8_MOUSE	reviewed	291	carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]
O70237	GFI1B_MOUSE	reviewed	330	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; RNA polymerase II transcription factor binding [GO:0001085]
