Entry	Entry name	Status	Length	Gene ontology (molecular function)
Q7SZP2	CA052_DANRE	reviewed	214	
E7EZ53	GALA_DANRE	reviewed	118	galanin receptor activity [GO:0004966]; galanin receptor binding [GO:0031763]; neuropeptide hormone activity [GO:0005184]; type 1 galanin receptor binding [GO:0031764]; type 2 galanin receptor binding [GO:0031765]; type 3 galanin receptor binding [GO:0031766]
Q1LV17	I2BP1_DANRE	reviewed	605	transcription corepressor activity [GO:0003714]; ubiquitin protein ligase activity [GO:0061630]
Q1L899	INSY1_DANRE	reviewed	287	
F1R0H0	GTR10_DANRE	reviewed	513	carbohydrate:proton symporter activity [GO:0005351]
Q4QRF4	H32_DANRE	reviewed	136	DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]
Q9YHT4	HEM0_DANRE	reviewed	583	5-aminolevulinate synthase activity [GO:0003870]; pyridoxal phosphate binding [GO:0030170]
Q08BW0	OTU5A_DANRE	reviewed	560	Lys63-specific deubiquitinase activity [GO:0061578]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]
Q7ZV00	OTU6B_DANRE	reviewed	293	thiol-dependent ubiquitin-specific protease activity [GO:0004843]; thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]
Q6PBV6	NHP2_DANRE	reviewed	150	box H/ACA snoRNA binding [GO:0034513]; RNA binding [GO:0003723]
Q58EG3	NECT3_DANRE	reviewed	574	cell adhesion molecule binding [GO:0050839]; protein homodimerization activity [GO:0042803]; signaling receptor activity [GO:0038023]
C5H5C4	NOT1A_DANRE	reviewed	500	carboxylic ester hydrolase activity [GO:0052689]; palmitoleyl hydrolase activity [GO:1990699]
B0V1P1	MC4R_DANRE	reviewed	326	melanocortin receptor activity [GO:0004977]
Q5BLB7	MALD1_DANRE	reviewed	162	structural constituent of myelin sheath [GO:0019911]
P59723	HIF1N_DANRE	reviewed	344	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; ankyrin repeat binding [GO:0071532]; carboxylic acid binding [GO:0031406]; cofactor binding [GO:0048037]; hypoxia-inducible factor-asparagine oxygenase activity [GO:0102113]; peptidyl-asparagine 3-dioxygenase activity [GO:0036140]; peptidyl-histidine dioxygenase activity [GO:0036139]; protein homodimerization activity [GO:0042803]; zinc ion binding [GO:0008270]
Q08BI9	MCU_DANRE	reviewed	376	calcium channel activity [GO:0005262]; identical protein binding [GO:0042802]; uniporter activity [GO:0015292]
Q90472	HXDDA_DANRE	reviewed	256	sequence-specific DNA binding [GO:0043565]
Q6PFM4	LNPB_DANRE	reviewed	402	identical protein binding [GO:0042802]; metal ion binding [GO:0046872]
Q29RB4	OLF3A_DANRE	reviewed	390	
Q6P3L0	MVP_DANRE	reviewed	863	
Q32LQ3	OSGP2_DANRE	reviewed	404	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; N(6)-L-threonylcarbamoyladenine synthase activity [GO:0061711]
F1R2J1	PNX_DANRE	reviewed	182	DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
Q6NYS8	OST48_DANRE	reviewed	441	
A0A0R4IBK5	R213A_DANRE	reviewed	5209	ATPase activity [GO:0016887]; metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
Q5XJ85	MYD88_DANRE	reviewed	284	TIR domain binding [GO:0070976]; Toll-like receptor binding [GO:0035325]
Q90482	PO3F1_DANRE	reviewed	368	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; sequence-specific DNA binding [GO:0043565]
Q6VNZ9	MYF6_DANRE	reviewed	239	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
P31367	PO6F1_DANRE	reviewed	610	DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]
Q5U3N0	PKHA8_DANRE	reviewed	549	ceramide 1-phosphate binding [GO:1902387]; ceramide 1-phosphate transfer activity [GO:1902388]; lipid binding [GO:0008289]
Q6P0G8	PKHJ1_DANRE	reviewed	158	
Q08CS6	MOXD2_DANRE	reviewed	572	copper ion binding [GO:0005507]; dopamine beta-monooxygenase activity [GO:0004500]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen [GO:0016715]
E7F6F9	KLHL3_DANRE	reviewed	601	actin binding [GO:0003779]
A5WUL3	MED22_DANRE	reviewed	198	transcription coregulator activity [GO:0003712]
Q568H3	MD2L2_DANRE	reviewed	211	
Q504C1	LRIT2_DANRE	reviewed	561	
Q66PG1	LARG2_DANRE	reviewed	750	glucuronosyltransferase activity [GO:0015020]; metal ion binding [GO:0046872]; transferase activity, transferring glycosyl groups [GO:0016757]; xylosyltransferase activity [GO:0042285]
Q9DDU1	HXABB_DANRE	reviewed	283	sequence-specific DNA binding [GO:0043565]
Q6DC37	HNMT_DANRE	reviewed	292	histamine N-methyltransferase activity [GO:0046539]
Q6DGL2	KBRS2_DANRE	reviewed	192	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
P61516	HEPC1_DANRE	reviewed	91	hormone activity [GO:0005179]; lipopolysaccharide binding [GO:0001530]; lipoteichoic acid binding [GO:0070891]; peptidoglycan binding [GO:0042834]
Q6NYI0	HERP2_DANRE	reviewed	397	
Q8AXV5	HEYL_DANRE	reviewed	310	DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; protein dimerization activity [GO:0046983]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q7T321	KCMF1_DANRE	reviewed	383	nucleic acid binding [GO:0003676]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]
Q568Q0	NUD18_DANRE	reviewed	325	8-hydroxy-dADP phosphatase activity [GO:0044717]; 8-oxo-dGDP phosphatase activity [GO:0044715]; 8-oxo-GDP phosphatase activity [GO:0044716]; magnesium ion binding [GO:0000287]
Q803M0	PPR3B_DANRE	reviewed	293	protein phosphatase regulator activity [GO:0019888]
Q0P4A4	NAT14_DANRE	reviewed	280	N-acetyltransferase activity [GO:0008080]
E7FAW3	NBEL2_DANRE	reviewed	2801	
Q6NZ13	NBL1_DANRE	reviewed	183	
Q7ZVZ6	PREP_DANRE	reviewed	1023	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]
Q6DBY0	NUP85_DANRE	reviewed	649	structural constituent of nuclear pore [GO:0017056]
Q803E1	NCBP3_DANRE	reviewed	694	mRNA binding [GO:0003729]; RNA 7-methylguanosine cap binding [GO:0000340]
Q6DFZ6	NOT1B_DANRE	reviewed	139	carboxylic ester hydrolase activity [GO:0052689]; palmitoleyl hydrolase activity [GO:1990699]
Q90481	NX22A_DANRE	reviewed	269	DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
Q6P0B1	CELF2_DANRE	reviewed	514	mRNA binding [GO:0003729]; RNA binding [GO:0003723]
Q9MIY7	COX2_DANRE	reviewed	230	copper ion binding [GO:0005507]; cytochrome-c oxidase activity [GO:0004129]
F1QCC6	GPC1_DANRE	reviewed	554	fibroblast growth factor binding [GO:0017134]
Q8AWD1	M1I1L_DANRE	reviewed	165	
Q9DFS6	IF4EA_DANRE	reviewed	215	RNA 7-methylguanosine cap binding [GO:0000340]; translation initiation factor activity [GO:0003743]
E7F555	IFT43_DANRE	reviewed	208	
Q0P4B9	MCRI1_DANRE	reviewed	97	
Q6DRL8	MD19B_DANRE	reviewed	240	transcription coregulator activity [GO:0003712]; transcription factor binding [GO:0008134]
Q9PVK4	LDHBA_DANRE	reviewed	334	L-lactate dehydrogenase activity [GO:0004459]
Q9PWL6	HXA9A_DANRE	reviewed	250	DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
Q6W990	HXADA_DANRE	reviewed	310	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
E7F7X0	LMOD3_DANRE	reviewed	670	actin monomer binding [GO:0003785]; tropomyosin binding [GO:0005523]
Q9PU58	NIPS2_DANRE	reviewed	286	
Q7SXB5	PF23B_DANRE	reviewed	315	chromatin binding [GO:0003682]; metal ion binding [GO:0046872]
Q2XNF5	EPO_DANRE	reviewed	183	erythropoietin receptor binding [GO:0005128]; hormone activity [GO:0005179]
Q5U9X3	GPC6A_DANRE	reviewed	867	amino acid binding [GO:0016597]; glutamate binding [GO:0016595]; G protein-coupled receptor activity [GO:0004930]; signaling receptor activity [GO:0038023]
Q9PTH3	IBP2A_DANRE	reviewed	276	insulin-like growth factor I binding [GO:0031994]; insulin-like growth factor II binding [GO:0031995]
Q6P0F9	INS1A_DANRE	reviewed	383	chromatin DNA binding [GO:0031490]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; metal ion binding [GO:0046872]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
O73727	INS_DANRE	reviewed	108	hormone activity [GO:0005179]
A5PMF6	GT251_DANRE	reviewed	604	procollagen galactosyltransferase activity [GO:0050211]
Q6P268	PDCL3_DANRE	reviewed	239	
Q6P298	NUBP1_DANRE	reviewed	321	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]
Q503C8	NUDC1_DANRE	reviewed	585	
A0JMP0	PGGHG_DANRE	reviewed	655	hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; protein-glucosylgalactosylhydroxylysine glucosidase activity [GO:0047402]
Q567G6	NEPRO_DANRE	reviewed	525	
Q9I8V0	PRV2_DANRE	reviewed	109	calcium ion binding [GO:0005509]
Q6DHK1	NNRE_DANRE	reviewed	283	metal ion binding [GO:0046872]; NADHX epimerase activity [GO:0052856]; NADPHX epimerase activity [GO:0052857]; nucleotide binding [GO:0000166]
Q642M9	DHDH_DANRE	reviewed	334	D-xylose 1-dehydrogenase (NADP+) activity [GO:0047837]; trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity [GO:0047115]
Q6DC64	MET16_DANRE	reviewed	471	23S rRNA (adenine(1618)-N(6))-methyltransferase activity [GO:0052907]; mRNA (N6-adenosine)-methyltransferase activity [GO:0001734]; RNA binding [GO:0003723]; RNA stem-loop binding [GO:0035613]; U6 snRNA (adenine-(43)-N(6))-methyltransferase activity [GO:0120048]; U6 snRNA 3'-end binding [GO:0030629]
P0CF52	KDM7B_DANRE	reviewed	577	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; histone demethylase activity (H3-K27 specific) [GO:0071558]; histone demethylase activity (H3-K36 specific) [GO:0051864]; histone demethylase activity (H3-K9 specific) [GO:0032454]; histone demethylase activity (H4-K20 specific) [GO:0035575]; metal ion binding [GO:0046872]
Q6ZM28	HRG1B_DANRE	reviewed	144	heme binding [GO:0020037]; heme transporter activity [GO:0015232]
P22574	HXB4A_DANRE	reviewed	246	activating transcription factor binding [GO:0033613]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q08BY1	MED17_DANRE	reviewed	643	transcription coregulator activity [GO:0003712]
Q8AWY9	HXB7A_DANRE	reviewed	227	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
Q503U0	LMO3_DANRE	reviewed	145	metal ion binding [GO:0046872]
Q7SY48	HEAT1_DANRE	reviewed	2159	snoRNA binding [GO:0030515]
Q501Z5	GTPB3_DANRE	reviewed	500	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q6PI20	H33_DANRE	reviewed	136	DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]
Q8AXV6	HEY1_DANRE	reviewed	317	DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; protein dimerization activity [GO:0046983]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
F8W2M1	HACE1_DANRE	reviewed	904	Rab GTPase binding [GO:0017137]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]
Q4JL91	IPPK_DANRE	reviewed	483	ATP binding [GO:0005524]; inositol pentakisphosphate 2-kinase activity [GO:0035299]
Q6PFP3	PDPFA_DANRE	reviewed	117	
Q0P427	PPR35_DANRE	reviewed	251	phosphatase binding [GO:0019902]; protein phosphatase inhibitor activity [GO:0004864]
Q90268	PAX2A_DANRE	reviewed	410	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
P79741	PESC_DANRE	reviewed	583	ribonucleoprotein complex binding [GO:0043021]
Q49GP3	PI4KB_DANRE	reviewed	835	1-phosphatidylinositol 4-kinase activity [GO:0004430]; ATP binding [GO:0005524]; phosphatidylinositol kinase activity [GO:0052742]
Q8JI14	RHCL2_DANRE	reviewed	488	ammonium transmembrane transporter activity [GO:0008519]
P61485	RL36A_DANRE	reviewed	106	structural constituent of ribosome [GO:0003735]
E7EY42	PTSS2_DANRE	reviewed	452	transferase activity [GO:0016740]
Q6PHK6	PURB_DANRE	reviewed	297	DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; double-stranded DNA binding [GO:0003690]; purine-rich negative regulatory element binding [GO:0032422]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]
Q502I1	RPRMA_DANRE	reviewed	103	
Q0P467	RNKA_DANRE	reviewed	101	endoribonuclease activity [GO:0004521]
Q6DGM3	RM15_DANRE	reviewed	296	structural constituent of ribosome [GO:0003735]
A0AUR5	MINY3_DANRE	reviewed	446	cysteine-type carboxypeptidase activity [GO:0016807]; Lys48-specific deubiquitinase activity [GO:1990380]; thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]
Q6DC02	KCD15_DANRE	reviewed	257	
Q6PFJ1	NGDN_DANRE	reviewed	315	
Q5SPC5	OTOF_DANRE	reviewed	1992	AP-2 adaptor complex binding [GO:0035612]; calcium ion binding [GO:0005509]
Q803Q2	NDL1B_DANRE	reviewed	344	microtubule binding [GO:0008017]
Q6PBH5	NDUA4_DANRE	reviewed	82	
A4QNZ7	P33MX_DANRE	reviewed	317	oxidoreductase activity [GO:0016491]
Q5U3A8	PPR21_DANRE	reviewed	665	
Q6NZ07	NCLN_DANRE	reviewed	572	
Q6VEU3	PNO1_DANRE	reviewed	252	RNA binding [GO:0003723]
F1QIC4	PHR4A_DANRE	reviewed	725	actin binding [GO:0003779]; protein phosphatase 1 binding [GO:0008157]; protein phosphatase activator activity [GO:0072542]
Q6PD99	MRPA_DANRE	reviewed	213	calmodulin binding [GO:0005516]
Q6P112	RGL1_DANRE	reviewed	804	Ral guanyl-nucleotide exchange factor activity [GO:0008321]
Q7ZWF0	RAE1L_DANRE	reviewed	368	RNA binding [GO:0003723]; ubiquitin binding [GO:0043130]
Q6P104	QKIB_DANRE	reviewed	319	mRNA binding [GO:0003729]; RNA binding [GO:0003723]; SH3 domain binding [GO:0017124]
Q7ZTZ2	RLP24_DANRE	reviewed	161	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
Q98864	PTC1_DANRE	reviewed	1220	hedgehog family protein binding [GO:0097108]; hedgehog receptor activity [GO:0008158]; smoothened binding [GO:0005119]
P35359	OPSD_DANRE	reviewed	354	11-cis retinal binding [GO:0005502]; G protein-coupled photoreceptor activity [GO:0008020]; photoreceptor activity [GO:0009881]; retinal binding [GO:0016918]
Q6DG91	PSMG1_DANRE	reviewed	277	proteasome binding [GO:0070628]
Q6DKF0	MXC_DANRE	reviewed	626	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; microtubule binding [GO:0008017]
Q5RIU9	PORED_DANRE	reviewed	309	3-oxo-5-alpha-steroid 4-dehydrogenase activity [GO:0003865]; cholestenone 5-alpha-reductase activity [GO:0047751]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]; polyprenol reductase activity [GO:0102389]
Q801G2	MPRAB_DANRE	reviewed	354	signaling receptor activity [GO:0038023]; steroid binding [GO:0005496]; steroid hormone receptor activity [GO:0003707]
Q6DHR3	RG1BA_DANRE	reviewed	514	Ras guanyl-nucleotide exchange factor activity [GO:0005088]
Q58EK3	PLCX3_DANRE	reviewed	322	phosphoric diester hydrolase activity [GO:0008081]
Q01704	MSXD_DANRE	reviewed	226	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
P0C8Y1	MZT1_DANRE	reviewed	75	
Q6DRJ9	RIC8B_DANRE	reviewed	536	G-protein alpha-subunit binding [GO:0001965]; GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]
A3KNW0	PLD6_DANRE	reviewed	227	cardiolipin hydrolase activity [GO:0035755]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; protein homodimerization activity [GO:0042803]
Q7ZVJ8	MTL26_DANRE	reviewed	206	
Q4KMI4	REEP2_DANRE	reviewed	268	
Q6TNS7	RABL3_DANRE	reviewed	233	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q5RI56	OPTN_DANRE	reviewed	517	K63-linked polyubiquitin modification-dependent protein binding [GO:0070530]; metal ion binding [GO:0046872]
Q6DGT7	NSE1_DANRE	reviewed	239	metal ion binding [GO:0046872]; protein dimerization activity [GO:0046983]; ubiquitin-protein transferase activity [GO:0004842]
Q90435	PO4F3_DANRE	reviewed	331	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; sequence-specific DNA binding [GO:0043565]
Q6P0D7	MPP7_DANRE	reviewed	576	
Q03356	MSXB_DANRE	reviewed	257	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
A0A0R4IVV0	MTP_DANRE	reviewed	884	lipid binding [GO:0008289]; lipid transporter activity [GO:0005319]; phospholipid transporter activity [GO:0005548]
Q7ZV90	PIF1_DANRE	reviewed	639	5'-3' DNA helicase activity [GO:0043139]; ATP binding [GO:0005524]; DNA binding [GO:0003677]
A2CEI6	PIWL2_DANRE	reviewed	1046	endoribonuclease activity [GO:0004521]; metal ion binding [GO:0046872]; piRNA binding [GO:0034584]
Q08CH7	RS10B_DANRE	reviewed	731	
Q32PR0	T55BA_DANRE	reviewed	270	phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity [GO:0034597]
A4IG53	COMTB_DANRE	reviewed	264	catechol O-methyltransferase activity [GO:0016206]; L-dopa O-methyltransferase activity [GO:0102084]; magnesium ion binding [GO:0000287]; O-methyltransferase activity [GO:0008171]; orcinol O-methyltransferase activity [GO:0102938]
Q6NYY4	AS1BA_DANRE	reviewed	197	
Q502G5	CA050_DANRE	reviewed	189	
A5PLE7	GP83A_DANRE	reviewed	368	G protein-coupled receptor activity [GO:0004930]; oxysterol binding [GO:0008142]
Q9PWL5	HXA4A_DANRE	reviewed	245	activating transcription factor binding [GO:0033613]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
A1L1F6	I80DB_DANRE	reviewed	843	
Q503P2	NIP7_DANRE	reviewed	180	RNA binding [GO:0003723]
A1A5Y0	NELL2_DANRE	reviewed	811	calcium ion binding [GO:0005509]; heparin binding [GO:0008201]; protein kinase C binding [GO:0005080]
F5HSE3	NIPLA_DANRE	reviewed	2381	chromatin binding [GO:0003682]
Q2EY14	PRTGA_DANRE	reviewed	1149	
Q7ZU29	NUP93_DANRE	reviewed	820	structural constituent of nuclear pore [GO:0017056]
Q9W6A7	OPSR1_DANRE	reviewed	357	G protein-coupled photoreceptor activity [GO:0008020]; red or far-red light photoreceptor activity [GO:0009883]
Q66IF1	REEP6_DANRE	reviewed	208	
Q66L51	COQ5_DANRE	reviewed	327	2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity [GO:0043333]
Q9IBD0	CELF1_DANRE	reviewed	501	mRNA 3'-UTR binding [GO:0003730]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]
E7F187	ARMC9_DANRE	reviewed	817	
Q6GQN0	CEP41_DANRE	reviewed	374	tubulin-glutamic acid ligase activity [GO:0070740]
Q90X49	CCD80_DANRE	reviewed	867	
Q6TEL3	C42S1_DANRE	reviewed	75	Rho GTPase binding [GO:0017048]
Q708S8	ASI1B_DANRE	reviewed	557	acid-sensing ion channel activity [GO:0044736]; ligand-gated sodium channel activity [GO:0015280]
Q7SY29	G6PT3_DANRE	reviewed	494	glucose 6-phosphate:inorganic phosphate antiporter activity [GO:0061513]
Q6GQM0	MREG_DANRE	reviewed	234	phosphatidylinositol binding [GO:0035091]
Q6NWH2	MRPB_DANRE	reviewed	207	calmodulin binding [GO:0005516]
Q6PBK8	RPRMB_DANRE	reviewed	102	
Q9MIY3	NU3M_DANRE	reviewed	116	NADH dehydrogenase (ubiquinone) activity [GO:0008137]
Q1LXS2	PSMG2_DANRE	reviewed	260	
E7F3F0	MY9AB_DANRE	reviewed	2286	actin binding [GO:0003779]; ATP binding [GO:0005524]; GTPase activator activity [GO:0005096]; metal ion binding [GO:0046872]; motor activity [GO:0003774]
F1RD40	MYCB2_DANRE	reviewed	4574	guanyl-nucleotide exchange factor activity [GO:0005085]; metal ion binding [GO:0046872]; Ran GTPase binding [GO:0008536]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]
Q6PFJ7	NSMA3_DANRE	reviewed	791	metal ion binding [GO:0046872]; sphingomyelin phosphodiesterase activity [GO:0004767]; sphingomyelin phosphodiesterase D activity [GO:0050290]
Q1JPY8	PSPC1_DANRE	reviewed	512	nucleic acid binding [GO:0003676]; RNA binding [GO:0003723]; transcription regulatory region sequence-specific DNA binding [GO:0000976]
Q567J8	OSR2_DANRE	reviewed	238	metal ion binding [GO:0046872]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
A0A0R4I9Y1	R213B_DANRE	reviewed	5061	ATPase activity [GO:0016887]; metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
Q6PHG8	RPA43_DANRE	reviewed	391	DNA-directed 5'-3' RNA polymerase activity [GO:0003899]
Q7ZV22	MTAP_DANRE	reviewed	280	purine-nucleoside phosphorylase activity [GO:0004731]; S-methyl-5-thioadenosine phosphorylase activity [GO:0017061]
A2BGG1	MTMRC_DANRE	reviewed	736	phosphatase regulator activity [GO:0019208]
Q5PRB3	PIHD2_DANRE	reviewed	322	
Q5RHZ2	CC167_DANRE	reviewed	100	
Q1RM35	CFA36_DANRE	reviewed	350	
Q6PBK1	CCD58_DANRE	reviewed	144	
Q6NWF1	GTR12_DANRE	reviewed	610	carbohydrate:proton symporter activity [GO:0005351]
Q08CL3	KBTB8_DANRE	reviewed	601	
Q5BJJ5	HDHD2_DANRE	reviewed	262	metal ion binding [GO:0046872]; phosphatase activity [GO:0016791]
A8WE67	KBP_DANRE	reviewed	631	
A4IGD2	NAT8L_DANRE	reviewed	282	aspartate N-acetyltransferase activity [GO:0017188]
Q9MIY1	NU4M_DANRE	reviewed	460	NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ubiquinone binding [GO:0048039]
Q7SXI6	NDL1A_DANRE	reviewed	344	microtubule binding [GO:0008017]
Q6P7E4	PDLI7_DANRE	reviewed	419	actin binding [GO:0003779]; metal ion binding [GO:0046872]; muscle alpha-actinin binding [GO:0051371]
A3KP37	NDUF5_DANRE	reviewed	321	methyltransferase activity [GO:0008168]; oxidoreductase activity [GO:0016491]
A9JTH1	NCLDA_DANRE	reviewed	193	calcium ion binding [GO:0005509]
Q7ZWG6	PCFT_DANRE	reviewed	481	folic acid binding [GO:0005542]
Q08BL7	GLCTK_DANRE	reviewed	502	ATP binding [GO:0005524]; glycerate kinase activity [GO:0008887]
Q66PG2	LARG1_DANRE	reviewed	757	glucuronosyltransferase activity [GO:0015020]; manganese ion binding [GO:0030145]; transferase activity, transferring glycosyl groups [GO:0016757]; xylosyltransferase activity [GO:0042285]
Q5RHU7	MDM1_DANRE	reviewed	656	microtubule binding [GO:0008017]
Q7T2E3	KC1DA_DANRE	reviewed	403	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q7T012	HDHD3_DANRE	reviewed	242	hydrolase activity [GO:0016787]
Q7SY06	HACD3_DANRE	reviewed	359	3-hydroxyacyl-CoA dehydratase activity [GO:0018812]; 3-hydroxy-arachidoyl-CoA dehydratase activity [GO:0102343]; 3-hydroxy-behenoyl-CoA dehydratase activity [GO:0102344]; 3-hydroxy-lignoceroyl-CoA dehydratase activity [GO:0102345]; very-long-chain 3-hydroxyacyl-CoA dehydratase activity [GO:0102158]
Q8AYM7	OPSG3_DANRE	reviewed	349	G protein-coupled photoreceptor activity [GO:0008020]
Q6P2T7	CD033_DANRE	reviewed	197	
A7YY97	CD37L_DANRE	reviewed	313	chaperone binding [GO:0051087]; heat shock protein binding [GO:0031072]; unfolded protein binding [GO:0051082]
Q502D1	GLOD5_DANRE	reviewed	163	
Q7T010	GATB_DANRE	reviewed	553	ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]
Q1LWV4	LHX9_DANRE	reviewed	396	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; metal ion binding [GO:0046872]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; transcription corepressor activity [GO:0003714]
E9QJQ6	MEG10_DANRE	reviewed	1119	
Q6NXA4	ILF3_DANRE	reviewed	833	DNA binding [GO:0003677]; double-stranded RNA binding [GO:0003725]; mRNA 3'-UTR AU-rich region binding [GO:0035925]; single-stranded RNA binding [GO:0003727]
Q6NV04	ILVBL_DANRE	reviewed	621	magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; transferase activity [GO:0016740]
Q503S6	LTOR3_DANRE	reviewed	124	
Q9YGT0	HXCCB_DANRE	reviewed	283	sequence-specific DNA binding [GO:0043565]
Q4U0S5	PAF1_DANRE	reviewed	503	chromatin binding [GO:0003682]; RNA polymerase II complex binding [GO:0000993]
A1L2F3	NUSAP_DANRE	reviewed	446	DNA binding [GO:0003677]; microtubule binding [GO:0008017]
Q9MIZ0	NU1M_DANRE	reviewed	324	NADH dehydrogenase (ubiquinone) activity [GO:0008137]
F1QJF4	RORAB_DANRE	reviewed	474	nuclear receptor activity [GO:0004879]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]
Q68EK7	RAB4B_DANRE	reviewed	213	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q7T364	TPL2B_DANRE	reviewed	186	
Q9YHE8	T7L1A_DANRE	reviewed	560	beta-catenin binding [GO:0008013]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q9I9N5	TRADD_DANRE	reviewed	293	molecular adaptor activity [GO:0060090]
E7FEC4	SUSD4_DANRE	reviewed	484	
Q3Y4E2	SELN_DANRE	reviewed	557	oxidoreductase activity [GO:0016491]
Q9YHX4	SEM4E_DANRE	reviewed	766	chemorepellent activity [GO:0045499]; semaphorin receptor binding [GO:0030215]
