Entry	Entry name	Status	Length	Gene ontology (molecular function)
Q9FMW3	OFT37_ARATH	reviewed	559	transferase activity, transferring glycosyl groups [GO:0016757]
Q9SYB5	OST3B_ARATH	reviewed	346	
Q84WU0	OFUT5_ARATH	reviewed	564	peptide-O-fucosyltransferase activity [GO:0046922]
Q9FKP0	PSRP6_ARATH	reviewed	106	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
Q8LD46	R23A1_ARATH	reviewed	154	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
P49637	R27A3_ARATH	reviewed	146	structural constituent of ribosome [GO:0003735]
P47924	RIBA1_ARATH	reviewed	543	3,4-dihydroxy-2-butanone-4-phosphate synthase activity [GO:0008686]; GTP binding [GO:0005525]; GTP cyclohydrolase II activity [GO:0003935]; metal ion binding [GO:0046872]
P56781	PSBJ_ARATH	reviewed	40	
F4HWF9	NSRB_ARATH	reviewed	421	RNA binding [GO:0003723]
A1A6K6	NSRA_ARATH	reviewed	233	RNA binding [GO:0003723]
Q42202	RL40B_ARATH	reviewed	128	protein tag [GO:0031386]; structural constituent of ribosome [GO:0003735]; ubiquitin protein ligase binding [GO:0031625]
F4HVJ3	POD1_ARATH	reviewed	624	
Q9C912	R35A3_ARATH	reviewed	112	structural constituent of ribosome [GO:0003735]
Q93ZX1	RFC4_ARATH	reviewed	339	ATP binding [GO:0005524]; DNA binding [GO:0003677]
Q9CAQ8	RFC5_ARATH	reviewed	369	ATP binding [GO:0005524]; DNA binding [GO:0003677]
Q0WP36	MOT2_ARATH	reviewed	464	molybdate ion transmembrane transporter activity [GO:0015098]
Q45GQ7	POHS1_ARATH	reviewed	349	
Q9LYG9	MSL10_ARATH	reviewed	734	mechanosensitive ion channel activity [GO:0008381]
Q9SU78	MSI5_ARATH	reviewed	487	
Q9LPG3	MSL4_ARATH	reviewed	881	mechanosensitive ion channel activity [GO:0008381]
Q84M97	MSL9_ARATH	reviewed	742	mechanosensitive ion channel activity [GO:0008381]
Q9SYM1	MSL6_ARATH	reviewed	856	mechanosensitive ion channel activity [GO:0008381]
Q9FLW9	PKP2_ARATH	reviewed	579	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]
Q9M0T3	MP3K3_ARATH	reviewed	560	ATP binding [GO:0005524]; MAP kinase kinase kinase activity [GO:0004709]; protein serine/threonine kinase activity [GO:0004674]
Q9C9X0	MP701_ARATH	reviewed	622	microtubule binding [GO:0008017]
Q8L7S4	MP702_ARATH	reviewed	634	microtubule binding [GO:0008017]
F4HWY6	MYO11_ARATH	reviewed	1529	actin binding [GO:0003779]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; microfilament motor activity [GO:0000146]; motor activity [GO:0003774]
Q9ZUF4	RIPK_ARATH	reviewed	462	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
F4IUG9	MYO13_ARATH	reviewed	1493	actin filament binding [GO:0051015]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]
Q9C5J3	RRC1_ARATH	reviewed	946	RNA binding [GO:0003723]
Q9M9T4	PKS2_ARATH	reviewed	442	
Q0WQN4	RAA6B_ARATH	reviewed	229	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q39160	MYO5_ARATH	reviewed	1520	actin binding [GO:0003779]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; identical protein binding [GO:0042802]; motor activity [GO:0003774]
Q9C5C8	MSRB2_ARATH	reviewed	202	metal ion binding [GO:0046872]; peptide-methionine (R)-S-oxide reductase activity [GO:0033743]
F4I5Q6	MYO7_ARATH	reviewed	1730	actin binding [GO:0003779]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]
Q39025	MPK5_ARATH	reviewed	376	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]
Q56W08	PLCD3_ARATH	reviewed	564	phosphatidylinositol phospholipase C activity [GO:0004435]
Q9FY75	POT7_ARATH	reviewed	858	adenylate cyclase activity [GO:0004016]; potassium ion transmembrane transporter activity [GO:0015079]
Q9FLC2	MO3_ARATH	reviewed	406	FAD binding [GO:0071949]; monooxygenase activity [GO:0004497]
Q9STY4	RIBRX_ARATH	reviewed	599	5-amino-6-(5-phosphoribosylamino)uracil reductase activity [GO:0008703]; diaminohydroxyphosphoribosylaminopyrimidine deaminase activity [GO:0008835]; hydrolase activity, hydrolyzing N-glycosyl compounds [GO:0016799]; NADP binding [GO:0050661]
Q9LQX2	MPSR1_ARATH	reviewed	204	metal ion binding [GO:0046872]; misfolded protein binding [GO:0051787]; ubiquitin protein ligase activity [GO:0061630]
Q9S7Q2	PP124_ARATH	reviewed	862	
Q9C9A2	PP112_ARATH	reviewed	510	
Q8GZA6	PP113_ARATH	reviewed	879	
O49287	PP127_ARATH	reviewed	695	
Q9SAK0	PP132_ARATH	reviewed	836	
Q3ECB8	PP128_ARATH	reviewed	467	
Q9CA58	PP120_ARATH	reviewed	763	
Q9SJZ3	PP169_ARATH	reviewed	681	
O64766	PP185_ARATH	reviewed	627	
Q680H3	PP170_ARATH	reviewed	615	zinc ion binding [GO:0008270]
Q6JDV7	POLK_ARATH	reviewed	671	damaged DNA binding [GO:0003684]; DNA-directed DNA polymerase activity [GO:0003887]; metal ion binding [GO:0046872]; single-stranded DNA binding [GO:0003697]
Q8S8P6	PP180_ARATH	reviewed	624	
F4KEY9	NAA25_ARATH	reviewed	1065	
Q5G1T1	PP272_ARATH	reviewed	850	zinc ion binding [GO:0008270]
Q9LUJ2	PP249_ARATH	reviewed	842	zinc ion binding [GO:0008270]
Q9SR82	PP219_ARATH	reviewed	685	zinc ion binding [GO:0008270]
Q9M2Y7	PP274_ARATH	reviewed	721	zinc ion binding [GO:0008270]
Q9S851	NAC31_ARATH	reviewed	334	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9LHN5	PP242_ARATH	reviewed	678	
Q9CAY1	PP223_ARATH	reviewed	623	zinc ion binding [GO:0008270]
Q9LJ69	PP243_ARATH	reviewed	472	
O49697	NAC71_ARATH	reviewed	262	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
O23491	PP315_ARATH	reviewed	501	
O49399	PP321_ARATH	reviewed	545	
Q8H1F9	PCH2_ARATH	reviewed	467	ATP binding [GO:0005524]
Q9LTH4	PCLL_ARATH	reviewed	298	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9SN36	NRAM5_ARATH	reviewed	530	cadmium ion transmembrane transporter activity [GO:0015086]; manganese ion transmembrane transporter activity [GO:0005384]
Q9FYC2	PAO_ARATH	reviewed	537	2 iron, 2 sulfur cluster binding [GO:0051537]; chlorophyllide a oxygenase [overall] activity [GO:0010277]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; pheophorbide a oxygenase activity [GO:0032441]
Q9SA56	PSAD2_ARATH	reviewed	204	protein domain specific binding [GO:0019904]
Q9FF77	PME47_ARATH	reviewed	624	aspartyl esterase activity [GO:0045330]; pectinesterase activity [GO:0030599]; pectinesterase inhibitor activity [GO:0046910]
O24633	PSB2B_ARATH	reviewed	199	endopeptidase activity [GO:0004175]; threonine-type endopeptidase activity [GO:0004298]
Q9LN71	RING1_ARATH	reviewed	408	metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
Q9SB67	NRT32_ARATH	reviewed	209	
Q9LPL5	ODBA1_ARATH	reviewed	472	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity [GO:0003863]; alpha-ketoacid dehydrogenase activity [GO:0003826]; metal ion binding [GO:0046872]
Q9FNV9	MY113_ARATH	reviewed	246	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q9M2D9	MYB17_ARATH	reviewed	299	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q9SW00	ORP4B_ARATH	reviewed	383	lipid binding [GO:0008289]; sterol binding [GO:0032934]; sterol transporter activity [GO:0015248]
Q9LNC9	MYB13_ARATH	reviewed	246	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q94FL6	MY124_ARATH	reviewed	436	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
P56779	PSBE_ARATH	reviewed	83	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]
Q4JL84	MYB59_ARATH	reviewed	235	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
F4IRB4	MYB88_ARATH	reviewed	484	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
Q9C6Z3	ODPB2_ARATH	reviewed	406	pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]
Q9C587	RFC1_ARATH	reviewed	956	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA clamp loader activity [GO:0003689]
Q39204	MYC2_ARATH	reviewed	623	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; kinase binding [GO:0019900]; protein dimerization activity [GO:0046983]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q9FN37	PSKR2_ARATH	reviewed	1036	ATP binding [GO:0005524]; peptide receptor activity [GO:0001653]; protein serine/threonine kinase activity [GO:0004674]
F4JEP5	MSH5_ARATH	reviewed	807	ATP binding [GO:0005524]; DNA-dependent ATPase activity [GO:0008094]; mismatched DNA binding [GO:0030983]
F4JP48	MSH4_ARATH	reviewed	792	ATP binding [GO:0005524]; DNA-dependent ATPase activity [GO:0008094]; mismatched DNA binding [GO:0030983]
Q8RXS1	PNSB4_ARATH	reviewed	175	
Q9SGH4	PNSL3_ARATH	reviewed	220	calcium ion binding [GO:0005509]; electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity [GO:0045156]
F4I8R6	OFP12_ARATH	reviewed	226	
Q1JPM5	OFT30_ARATH	reviewed	507	transferase activity, transferring glycosyl groups [GO:0016757]
Q7Y030	OFT31_ARATH	reviewed	519	transferase activity, transferring glycosyl groups [GO:0016757]
Q9FK30	OFT36_ARATH	reviewed	566	peptide-O-fucosyltransferase activity [GO:0046922]
P0DH87	PSRK_ARATH	reviewed	546	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; carbohydrate binding [GO:0030246]; protein serine/threonine kinase activity [GO:0004674]
F4IAL1	OFUT2_ARATH	reviewed	590	transferase activity, transferring glycosyl groups [GO:0016757]
Q9FPW6	POB1_ARATH	reviewed	561	protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]
Q9SRK6	R37A1_ARATH	reviewed	92	metal ion binding [GO:0046872]; structural constituent of ribosome [GO:0003735]
Q8RXU5	R37A2_ARATH	reviewed	92	metal ion binding [GO:0046872]; structural constituent of ribosome [GO:0003735]
Q9SL95	MOT1_ARATH	reviewed	456	molybdate ion transmembrane transporter activity [GO:0015098]
O22469	MSI3_ARATH	reviewed	424	
Q9SA73	OLA1_ARATH	reviewed	394	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; ribosomal large subunit binding [GO:0043023]; ribosome binding [GO:0043022]
O22607	MSI4_ARATH	reviewed	507	metal ion binding [GO:0046872]
Q8VXZ9	R47BP_ARATH	reviewed	425	mRNA binding [GO:0003729]; poly(A) binding [GO:0008143]
F4K0A6	MYO2_ARATH	reviewed	1220	actin filament binding [GO:0051015]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]
O23674	PKSA_ARATH	reviewed	395	tetraketide alpha-pyrone synthase activity [GO:0090439]
Q84JT6	MSRB9_ARATH	reviewed	143	metal ion binding [GO:0046872]; peptide-methionine (R)-S-oxide reductase activity [GO:0033743]
Q84M93	MPK17_ARATH	reviewed	486	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]; protein serine/threonine kinase activity [GO:0004674]
F4INW9	MYOB4_ARATH	reviewed	760	myosin binding [GO:0017022]
F4HXP9	MYO9_ARATH	reviewed	1538	actin binding [GO:0003779]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; microfilament motor activity [GO:0000146]; motor activity [GO:0003774]
O23236	MPK14_ARATH	reviewed	361	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]
F4HVS6	MYOB6_ARATH	reviewed	542	myosin binding [GO:0017022]
Q8GYQ5	MPK12_ARATH	reviewed	372	ATP binding [GO:0005524]; kinase activity [GO:0016301]; MAP kinase activity [GO:0004707]; protein tyrosine kinase activity [GO:0004713]
Q8RX87	RFS6_ARATH	reviewed	749	galactinol-sucrose galactosyltransferase activity [GO:0047274]
Q9SJG9	MPK20_ARATH	reviewed	606	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]
Q9LM33	MPK8_ARATH	reviewed	589	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; MAP kinase activity [GO:0004707]
Q9SIE7	PLAT2_ARATH	reviewed	183	catalase activity [GO:0004096]; heme binding [GO:0020037]
Q39026	MPK6_ARATH	reviewed	395	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]; phosphatase binding [GO:0019902]; protein kinase activity [GO:0004672]
Q9LV37	MPK9_ARATH	reviewed	510	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]
Q2V2V3	PLAT3_ARATH	reviewed	104	
Q9FE38	POT3_ARATH	reviewed	775	potassium ion transmembrane transporter activity [GO:0015079]
O49423	POT9_ARATH	reviewed	807	potassium ion transmembrane transporter activity [GO:0015079]
Q9CAA5	PP109_ARATH	reviewed	619	
P0C7R4	PP110_ARATH	reviewed	658	
P0C7R3	PP106_ARATH	reviewed	512	
Q9ZU29	PP139_ARATH	reviewed	577	
Q9S733	PP196_ARATH	reviewed	351	
O82380	PP175_ARATH	reviewed	738	zinc ion binding [GO:0008270]
Q9LRP6	PP234_ARATH	reviewed	610	
Q84J46	PP262_ARATH	reviewed	540	
Q9LRV9	PP228_ARATH	reviewed	748	
Q9SS60	PP210_ARATH	reviewed	882	zinc ion binding [GO:0008270]
Q9LDY8	NAC55_ARATH	reviewed	317	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9M891	PP208_ARATH	reviewed	665	
Q9CAR0	NAC32_ARATH	reviewed	253	DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region DNA binding [GO:0044212]
O49255	NAC29_ARATH	reviewed	268	DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region DNA binding [GO:0044212]
Q9SV46	PP282_ARATH	reviewed	851	
Q93VY3	NAC72_ARATH	reviewed	297	DNA binding [GO:0003677]
Q9LFI1	PP280_ARATH	reviewed	768	
Q94F58	NAC89_ARATH	reviewed	340	DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region DNA binding [GO:0044212]
Q9LZP3	PP293_ARATH	reviewed	599	
Q07099	PP2A1_ARATH	reviewed	306	metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]
Q8GYX0	MOB1B_ARATH	reviewed	215	metal ion binding [GO:0046872]
Q9SAH5	PLMT_ARATH	reviewed	164	phosphatidylethanolamine N-methyltransferase activity [GO:0004608]; phosphatidyl-N-dimethylethanolamine N-methyltransferase activity [GO:0080101]; phosphatidyl-N-methylethanolamine N-methyltransferase activity [GO:0000773]
Q9LHG9	NACA1_ARATH	reviewed	203	
F4K495	MOB2A_ARATH	reviewed	216	metal ion binding [GO:0046872]
Q9FKA0	NAC92_ARATH	reviewed	285	DNA-binding transcription factor activity [GO:0003700]; protein homodimerization activity [GO:0042803]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q6NPT8	PP2B1_ARATH	reviewed	336	carbohydrate binding [GO:0030246]
Q3E9N1	PP359_ARATH	reviewed	775	
Q8GYL7	PP361_ARATH	reviewed	852	
Q9LER0	PP381_ARATH	reviewed	940	
Q9C7Y2	MORF5_ARATH	reviewed	229	protein dimerization activity [GO:0046983]; protein homodimerization activity [GO:0042803]
Q84WV6	MORC1_ARATH	reviewed	635	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; RNA binding [GO:0003723]
O23403	PPD1_ARATH	reviewed	287	calcium ion binding [GO:0005509]
Q9LIB2	PHS1_ARATH	reviewed	962	glycogen phosphorylase activity [GO:0008184]; linear malto-oligosaccharide phosphorylase activity [GO:0102250]; phosphorylase activity [GO:0004645]; pyridoxal phosphate binding [GO:0030170]; SHG alpha-glucan phosphorylase activity [GO:0102499]
Q8VZN4	PPI4_ARATH	reviewed	439	
Q9LZ76	PHYK1_ARATH	reviewed	304	kinase activity [GO:0016301]; phytol kinase activity [GO:0010276]
Q8L725	MTPC1_ARATH	reviewed	471	cadmium ion transmembrane transporter activity [GO:0015086]; cation transmembrane transporter activity [GO:0008324]; ferrous iron transmembrane transporter activity [GO:0015093]; zinc efflux active transmembrane transporter activity [GO:0015341]
O64792	PIGP_ARATH	reviewed	137	phosphatidylinositol N-acetylglucosaminyltransferase activity [GO:0017176]
O81439	PAP1_ARATH	reviewed	318	
Q93Z04	PLY13_ARATH	reviewed	501	metal ion binding [GO:0046872]; pectate lyase activity [GO:0030570]
Q9LV04	PAP14_ARATH	reviewed	670	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]
Q3E989	PME54_ARATH	reviewed	512	aspartyl esterase activity [GO:0045330]; pectinesterase activity [GO:0030599]; pectinesterase inhibitor activity [GO:0046910]
Q9FUP0	OPR3_ARATH	reviewed	391	12-oxophytodienoate reductase activity [GO:0016629]; FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]
Q9FJD1	OPT8_ARATH	reviewed	733	oligopeptide transmembrane transporter activity [GO:0035673]
P0DI09	ORL2B_ARATH	reviewed	269	FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]
Q9LVD4	ORP4C_ARATH	reviewed	379	lipid binding [GO:0008289]; sterol binding [GO:0032934]; sterol transporter activity [GO:0015248]
Q94FL7	MY120_ARATH	reviewed	523	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q9SPG9	MYB24_ARATH	reviewed	214	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
Q9M0Y5	MYB74_ARATH	reviewed	324	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q8GWH3	OS9_ARATH	reviewed	282	carbohydrate binding [GO:0030246]
Q9SGU3	MYB72_ARATH	reviewed	296	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q681I0	ORTHL_ARATH	reviewed	465	histone binding [GO:0042393]; metal ion binding [GO:0046872]; methyl-CpG binding [GO:0008327]; methyl-CpNpG binding [GO:0010428]; methyl-CpNpN binding [GO:0010429]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]
Q8H1Y0	ODPA2_ARATH	reviewed	393	cobalt ion binding [GO:0050897]; pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]; zinc ion binding [GO:0008270]
Q84LK0	MSH1_ARATH	reviewed	1118	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-dependent ATPase activity [GO:0008094]; mismatched DNA binding [GO:0030983]
P62095	PSBF_ARATH	reviewed	39	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]
O04716	MSH6_ARATH	reviewed	1324	ATP binding [GO:0005524]; damaged DNA binding [GO:0003684]; DNA-dependent ATPase activity [GO:0008094]; four-way junction DNA binding [GO:0000400]; mismatched DNA binding [GO:0030983]
P50700	OSL3_ARATH	reviewed	244	
Q852U6	RHY1A_ARATH	reviewed	250	metal ion binding [GO:0046872]; transferase activity [GO:0016740]
Q9LZW2	OFP1_ARATH	reviewed	270	DNA binding [GO:0003677]
Q9SEZ4	MY105_ARATH	reviewed	330	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q501D6	OFT14_ARATH	reviewed	563	peptide-O-fucosyltransferase activity [GO:0046922]
Q9LDE1	MY108_ARATH	reviewed	323	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q0WUZ5	OFT39_ARATH	reviewed	504	transferase activity, transferring glycosyl groups [GO:0016757]
Q8W486	OFUT1_ARATH	reviewed	519	transferase activity, transferring glycosyl groups [GO:0016757]
Q9SF57	OST4C_ARATH	reviewed	35	
Q9LR33	R27A2_ARATH	reviewed	146	structural constituent of ribosome [GO:0003735]
Q93XW5	NSP5_ARATH	reviewed	326	enzyme regulator activity [GO:0030234]
B9DHA6	RL40A_ARATH	reviewed	128	protein tag [GO:0031386]; structural constituent of ribosome [GO:0003735]; ubiquitin protein ligase binding [GO:0031625]
Q8VXX4	RFC3_ARATH	reviewed	354	ATP binding [GO:0005524]; DNA binding [GO:0003677]
Q9FNY7	OGG1_ARATH	reviewed	365	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity [GO:0034039]; class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; damaged DNA binding [GO:0003684]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]
P59233	R27AC_ARATH	reviewed	157	metal ion binding [GO:0046872]; mRNA binding [GO:0003729]; protein tag [GO:0031386]; structural constituent of ribosome [GO:0003735]; ubiquitin protein ligase binding [GO:0031625]
P51422	R35A4_ARATH	reviewed	111	structural constituent of ribosome [GO:0003735]
Q9CAH5	POED1_ARATH	reviewed	320	3-oxo-5-alpha-steroid 4-dehydrogenase activity [GO:0003865]; polyprenol reductase activity [GO:0102389]; steroid dehydrogenase activity [GO:0016229]
Q8VZL4	MSL1_ARATH	reviewed	497	mechanosensitive ion channel activity [GO:0008381]
Q56X46	MSL2_ARATH	reviewed	673	
Q9S775	PKL_ARATH	reviewed	1384	ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; metal ion binding [GO:0046872]
Q0WPA5	MSR2_ARATH	reviewed	423	mannan synthase activity [GO:0051753]
Q9LIK0	PKP1_ARATH	reviewed	596	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]
Q9LY14	MSRA3_ARATH	reviewed	202	L-methionine-(S)-S-oxide reductase activity [GO:0036456]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]
Q9ZUA3	MP703_ARATH	reviewed	629	microtubule binding [GO:0008017]
F4IVR7	MYO10_ARATH	reviewed	1770	actin binding [GO:0003779]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]
P54150	MSRA4_ARATH	reviewed	258	L-methionine-(S)-S-oxide reductase activity [GO:0036456]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]
Q9LQU7	MP704_ARATH	reviewed	604	microtubule binding [GO:0008017]
Q9SL43	MSRA5_ARATH	reviewed	254	L-methionine-(S)-S-oxide reductase activity [GO:0036456]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]
Q9SSA8	RA212_ARATH	reviewed	358	DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region DNA binding [GO:0044212]
Q9SK02	RA51B_ARATH	reviewed	370	ATP binding [GO:0005524]; DNA-dependent ATPase activity [GO:0008094]; double-stranded DNA binding [GO:0003690]; recombinase activity [GO:0000150]; single-stranded DNA binding [GO:0003697]
Q8GXF0	RA51C_ARATH	reviewed	363	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-dependent ATPase activity [GO:0008094]
O82239	RFI2_ARATH	reviewed	358	metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
Q8GXS8	PKS3_ARATH	reviewed	387	
Q9LT82	MPC_ARATH	reviewed	103	RNA binding [GO:0003723]
Q9FIF9	RAA2D_ARATH	reviewed	217	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
P19892	RAA5E_ARATH	reviewed	218	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q3EBR6	PLA16_ARATH	reviewed	529	galactolipase activity [GO:0047714]; phospholipase A1 activity [GO:0008970]; phospholipase activity [GO:0004620]; triglyceride lipase activity [GO:0004806]
Q9FYE2	PKS4_ARATH	reviewed	406	
Q0WNW4	MYOB3_ARATH	reviewed	675	myosin binding [GO:0017022]
Q9LMM5	MPK11_ARATH	reviewed	369	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]
Q9LUV2	POP3_ARATH	reviewed	109	metal ion binding [GO:0046872]
Q39024	MPK4_ARATH	reviewed	376	ATP binding [GO:0005524]; kinase activity [GO:0016301]; MAP kinase activity [GO:0004707]; protein kinase activity [GO:0004672]
Q38922	RAB1B_ARATH	reviewed	211	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q9M7K4	POT5_ARATH	reviewed	785	potassium:sodium symporter activity [GO:0009674]; potassium ion transmembrane transporter activity [GO:0015079]
Q1PFA6	PP144_ARATH	reviewed	613	
Q9C9U0	PP118_ARATH	reviewed	991	
Q9S7R4	PP125_ARATH	reviewed	482	
Q9C888	PLDA4_ARATH	reviewed	762	calcium ion binding [GO:0005509]; N-acylphosphatidylethanolamine-specific phospholipase D activity [GO:0070290]; phospholipase D activity [GO:0004630]
Q9ZVX5	PP156_ARATH	reviewed	743	
Q38902	RAC1_ARATH	reviewed	197	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein kinase binding [GO:0019901]
Q5YGP8	PLET1_ARATH	reviewed	574	DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region DNA binding [GO:0044212]
Q9ZQA1	PP188_ARATH	reviewed	501	
Q949N0	NAC53_ARATH	reviewed	549	DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region DNA binding [GO:0044212]
Q84TE6	NAC22_ARATH	reviewed	324	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
A8MQY1	NAC68_ARATH	reviewed	473	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9LJI9	PP260_ARATH	reviewed	504	
F4HYV5	NAC26_ARATH	reviewed	394	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
Q9SR01	PP212_ARATH	reviewed	661	
Q9LIQ7	PP252_ARATH	reviewed	633	zinc ion binding [GO:0008270]
Q9LS24	NAC96_ARATH	reviewed	292	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9M316	PP292_ARATH	reviewed	766	
Q07098	PP2A2_ARATH	reviewed	306	metal ion binding [GO:0046872]; phosphoprotein phosphatase activity [GO:0004721]
Q9LKG8	NAC91_ARATH	reviewed	451	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription coactivator activity [GO:0003713]; transcription regulatory region DNA binding [GO:0044212]
Q94JX9	NACA2_ARATH	reviewed	217	
Q8LDU5	PP298_ARATH	reviewed	466	
Q8H0U8	RH42_ARATH	reviewed	1166	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
O23180	PLP5_ARATH	reviewed	414	acylglycerol lipase activity [GO:0047372]; phospholipase activity [GO:0004620]
