Entry	Entry name	Status	Length	Gene ontology (molecular function)
P56174	ILB5_CAEEL	reviewed	112	hormone activity [GO:0005179]; insulin receptor binding [GO:0005158]
Q9GYS1	MES6_CAEEL	reviewed	459	
Q18060	ILG1_CAEEL	reviewed	91	
Q09357	MET16_CAEEL	reviewed	479	23S rRNA (adenine(1618)-N(6))-methyltransferase activity [GO:0052907]
O61856	ILVBL_CAEEL	reviewed	640	magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; transferase activity [GO:0016740]
Q22328	LEV9_CAEEL	reviewed	622	peptidase inhibitor activity [GO:0030414]
H9G301	MDT28_CAEEL	reviewed	202	
O17680	METK1_CAEEL	reviewed	403	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine adenosyltransferase activity [GO:0004478]
Q9NAE2	HUTU_CAEEL	reviewed	670	urocanate hydratase activity [GO:0016153]
Q10454	KARG1_CAEEL	reviewed	396	arginine kinase activity [GO:0004054]; ATP binding [GO:0005524]; creatine kinase activity [GO:0004111]; kinase activity [GO:0016301]
Q27535	KARG2_CAEEL	reviewed	360	arginine kinase activity [GO:0004054]; ATP binding [GO:0005524]; creatine kinase activity [GO:0004111]; kinase activity [GO:0016301]
Q22058	HRDE2_CAEEL	reviewed	305	
Q22071	MEC15_CAEEL	reviewed	406	
Q27433	MEC2_CAEEL	reviewed	481	cholesterol binding [GO:0015485]
P24612	MEC4_CAEEL	reviewed	768	ligand-gated sodium channel activity [GO:0015280]
Q21815	MIG23_CAEEL	reviewed	552	adenosine-diphosphatase activity [GO:0043262]; guanosine-diphosphatase activity [GO:0004382]; uridine-diphosphatase activity [GO:0045134]
Q09312	FBF2_CAEEL	reviewed	632	mRNA 3'-UTR binding [GO:0003730]
Q20296	HDA6_CAEEL	reviewed	955	NAD-dependent histone deacetylase activity (H3-K14 specific) [GO:0032041]; protein deacetylase activity [GO:0033558]; zinc ion binding [GO:0008270]
Q9XUC2	IFT22_CAEEL	reviewed	252	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q22915	MEMO1_CAEEL	reviewed	350	
Q9NH52	MES4_CAEEL	reviewed	898	histone methyltransferase activity [GO:0042054]; histone methyltransferase activity (H3-K36 specific) [GO:0046975]; metal ion binding [GO:0046872]
P41934	HM18_CAEEL	reviewed	542	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
Q23523	MED4_CAEEL	reviewed	334	transcription coregulator activity [GO:0003712]
P02513	HSP17_CAEEL	reviewed	143	unfolded protein binding [GO:0051082]
Q27484	H2B3_CAEEL	reviewed	123	DNA binding [GO:0003677]; protein-containing complex binding [GO:0044877]; protein heterodimerization activity [GO:0046982]
P06581	HSP16_CAEEL	reviewed	143	unfolded protein binding [GO:0051082]
Q10453	H331_CAEEL	reviewed	136	DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]
Q17990	LITE1_CAEEL	reviewed	439	blue light photoreceptor activity [GO:0009882]; G protein-coupled receptor activity [GO:0004930]; transmembrane signaling receptor activity [GO:0004888]
O01658	NO66_CAEEL	reviewed	748	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; histone demethylase activity (H3-K36 specific) [GO:0051864]; histone demethylase activity (H3-K4 specific) [GO:0032453]; iron ion binding [GO:0005506]
P34291	PQN8_CAEEL	reviewed	401	
P91917	OLA1_CAEEL	reviewed	395	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; ribosomal large subunit binding [GO:0043023]; ribosome binding [GO:0043022]
Q9XUB9	NRA1_CAEEL	reviewed	634	calcium-dependent phospholipid binding [GO:0005544]
Q21434	NRAMA_CAEEL	reviewed	562	cadmium ion transmembrane transporter activity [GO:0015086]; iron ion transmembrane transporter activity [GO:0005381]; manganese ion transmembrane transporter activity [GO:0005384]; transition metal ion transmembrane transporter activity [GO:0046915]
P90789	NDUB7_CAEEL	reviewed	123	NADH dehydrogenase (ubiquinone) activity [GO:0008137]
Q09644	NDUF7_CAEEL	reviewed	426	protein-arginine omega-N symmetric methyltransferase activity [GO:0035243]
Q17856	MSP55_CAEEL	reviewed	127	
Q19724	NDUS6_CAEEL	reviewed	140	
O62193	PSF2_CAEEL	reviewed	180	
Q7Z0M7	NAS23_CAEEL	reviewed	537	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]
P34650	MPI_CAEEL	reviewed	416	mannose-6-phosphate isomerase activity [GO:0004476]; zinc ion binding [GO:0008270]
O44552	MPIP1_CAEEL	reviewed	604	phosphoprotein phosphatase activity [GO:0004721]; protein tyrosine phosphatase activity [GO:0004725]
G5ECD9	AEX2_CAEEL	reviewed	321	neuropeptide receptor activity [GO:0008188]
P91863	AEX5_CAEEL	reviewed	537	serine-type endopeptidase activity [GO:0004252]
Q05062	CDC42_CAEEL	reviewed	191	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein kinase binding [GO:0019901]
Q18600	ERP1B_CAEEL	reviewed	895	metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]
Q21121	MCU_CAEEL	reviewed	333	calcium channel activity [GO:0005262]; identical protein binding [GO:0042802]; uniporter activity [GO:0015292]
P34328	HSP10_CAEEL	reviewed	110	heat shock protein binding [GO:0031072]
P62784	H4_CAEEL	reviewed	103	DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]
P45967	MIS35_CAEEL	reviewed	103	
Q09581	LEC3_CAEEL	reviewed	297	carbohydrate binding [GO:0030246]
Q09517	LE767_CAEEL	reviewed	316	3-oxo-arachidoyl-CoA reductase activity [GO:0102339]; 3-oxo-behenoyl-CoA reductase activity [GO:0102340]; 3-oxo-cerotoyl-CoA reductase activity [GO:0102342]; 3-oxo-lignoceroyl-CoA reductase activity [GO:0102341]; long-chain-fatty-acyl-CoA reductase activity [GO:0050062]; oxidoreductase activity [GO:0016491]; testosterone dehydrogenase [NAD(P)] activity [GO:0030283]
O44857	NEPL2_CAEEL	reviewed	736	metalloendopeptidase activity [GO:0004222]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]
Q9BKR0	NAT9_CAEEL	reviewed	202	N-acetyltransferase activity [GO:0008080]
Q19317	NBEA_CAEEL	reviewed	2507	
Q09651	CC130_CAEEL	reviewed	369	
Q9XWH8	BTB14_CAEEL	reviewed	316	
Q9XWH0	BUB3_CAEEL	reviewed	343	ubiquitin binding [GO:0043130]
P34616	CADH3_CAEEL	reviewed	3343	calcium ion binding [GO:0005509]; structural molecule activity [GO:0005198]
P51559	BLI4_CAEEL	reviewed	942	metal ion binding [GO:0046872]; serine-type endopeptidase activity [GO:0004252]
Q10943	ARF12_CAEEL	reviewed	181	GTP binding [GO:0005525]
Q95QW0	EIF3L_CAEEL	reviewed	537	translation initiation factor activity [GO:0003743]
B1Q257	GCY10_CAEEL	reviewed	1067	ATP binding [GO:0005524]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; peptide receptor activity [GO:0001653]; protein kinase activity [GO:0004672]
Q09435	GCY1_CAEEL	reviewed	1137	ATP binding [GO:0005524]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; peptide receptor activity [GO:0001653]; protein kinase activity [GO:0004672]
P90895	GCY33_CAEEL	reviewed	945	carbon monoxide sensor activity [GO:0070027]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; nitric oxide binding [GO:0070026]; oxygen sensor activity [GO:0019826]
Q21446	LIN14_CAEEL	reviewed	539	double-stranded DNA binding [GO:0003690]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; single-stranded DNA binding [GO:0003697]
Q20898	IFET1_CAEEL	reviewed	761	mRNA binding [GO:0003729]
Q65XX2	LTN1_CAEEL	reviewed	1446	metal ion binding [GO:0046872]; ribosomal large subunit binding [GO:0043023]; ubiquitin protein ligase activity [GO:0061630]
Q20374	PATR1_CAEEL	reviewed	833	RNA binding [GO:0003723]
Q8WR51	OFUT2_CAEEL	reviewed	424	peptide-O-fucosyltransferase activity [GO:0046922]
Q20412	NDUB2_CAEEL	reviewed	160	
P54815	MSP1_CAEEL	reviewed	342	ATP binding [GO:0005524]
Q93873	NDUS2_CAEEL	reviewed	482	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]
P53018	MSP32_CAEEL	reviewed	190	
Q21244	MSP63_CAEEL	reviewed	127	
Q21286	CATP5_CAEEL	reviewed	1203	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]
G5EFJ4	CAPG1_CAEEL	reviewed	1153	
G5EDN6	CANB_CAEEL	reviewed	171	calcium ion binding [GO:0005509]
O01884	COQ6_CAEEL	reviewed	451	FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen [GO:0016712]
P41958	CED9_CAEEL	reviewed	280	GTPase activator activity [GO:0005096]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]
P42573	CED3_CAEEL	reviewed	503	cysteine-type endopeptidase activator activity involved in apoptotic process [GO:0008656]; cysteine-type endopeptidase activity [GO:0004197]; cysteine-type endopeptidase activity involved in apoptotic process [GO:0097153]; cysteine-type endopeptidase activity involved in execution phase of apoptosis [GO:0097200]; endopeptidase activity [GO:0004175]; identical protein binding [GO:0042802]
P54216	ALF1_CAEEL	reviewed	366	fructose-bisphosphate aldolase activity [GO:0004332]; identical protein binding [GO:0042802]
Q19978	BST14_CAEEL	reviewed	405	chloride channel activity [GO:0005254]
Q86D25	CFA20_CAEEL	reviewed	203	
Q07749	ADF2_CAEEL	reviewed	152	actin filament binding [GO:0051015]
G5EGL9	AFF1_CAEEL	reviewed	589	
Q9TZN1	ARCH_CAEEL	reviewed	155	metal ion binding [GO:0046872]
P46561	ATPB_CAEEL	reviewed	538	ATP binding [GO:0005524]; protein domain specific binding [GO:0019904]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
G5EGK5	CAM1_CAEEL	reviewed	928	ATP binding [GO:0005524]; frizzled binding [GO:0005109]; metal ion binding [GO:0046872]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; Wnt-protein binding [GO:0017147]
P51875	GNAO_CAEEL	reviewed	354	G-protein beta/gamma-subunit complex binding [GO:0031683]; G protein-coupled acetylcholine receptor activity [GO:0016907]; G protein-coupled receptor binding [GO:0001664]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; protein kinase binding [GO:0019901]; protein membrane anchor [GO:0043495]
Q21389	LGE1_CAEEL	reviewed	631	glucuronosyltransferase activity [GO:0015020]; transferase activity, transferring glycosyl groups [GO:0016757]; xylosyltransferase activity [GO:0042285]
Q21230	IF2B_CAEEL	reviewed	250	metal ion binding [GO:0046872]; mRNA binding [GO:0003729]; translation initiation factor activity [GO:0003743]; translation initiation factor binding [GO:0031369]
Q09260	LAG3_CAEEL	reviewed	490	transcription coactivator activity [GO:0003713]
P91253	GST7_CAEEL	reviewed	206	glutathione transferase activity [GO:0004364]
P91851	NMNA2_CAEEL	reviewed	223	ATP binding [GO:0005524]; nicotinamide-nucleotide adenylyltransferase activity [GO:0000309]; nicotinate-nucleotide adenylyltransferase activity [GO:0004515]
Q21281	MUP4_CAEEL	reviewed	2104	calcium ion binding [GO:0005509]
Q21276	NOP56_CAEEL	reviewed	486	snoRNA binding [GO:0030515]
Q18040	OAT_CAEEL	reviewed	422	ornithine-oxo-acid transaminase activity [GO:0004587]; pyridoxal phosphate binding [GO:0030170]
P34288	PAC1_CAEEL	reviewed	1605	GTPase activator activity [GO:0005096]
P34394	MPS4_CAEEL	reviewed	91	potassium channel regulator activity [GO:0015459]
P36608	NCS1_CAEEL	reviewed	191	calcium ion binding [GO:0005509]
Q19746	INX3_CAEEL	reviewed	420	gap junction channel activity [GO:0005243]; gap junction hemi-channel activity [GO:0055077]
Q9TZ99	NH121_CAEEL	reviewed	461	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; steroid hormone binding [GO:1990239]; zinc ion binding [GO:0008270]
Q09422	PGAM5_CAEEL	reviewed	284	phosphoprotein phosphatase activity [GO:0004721]
P34329	PDIA4_CAEEL	reviewed	618	protein disulfide isomerase activity [GO:0003756]
Q21701	NHR12_CAEEL	reviewed	453	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
O62389	NHR61_CAEEL	reviewed	412	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q20765	NHR7_CAEEL	reviewed	536	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; nuclear receptor transcription coactivator activity [GO:0030374]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; signaling receptor activity [GO:0038023]; transcription factor binding [GO:0008134]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; zinc ion binding [GO:0008270]
O02279	NHR62_CAEEL	reviewed	515	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]
O45907	NHR65_CAEEL	reviewed	401	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
O16425	NHR57_CAEEL	reviewed	374	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q9U2R6	NHR91_CAEEL	reviewed	474	DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; steroid hormone receptor activity [GO:0003707]; zinc ion binding [GO:0008270]
Q95X91	NHR96_CAEEL	reviewed	402	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
P34522	PROS1_CAEEL	reviewed	594	DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]
Q8T5S1	NHX2_CAEEL	reviewed	644	potassium:proton antiporter activity [GO:0015386]; sodium:proton antiporter activity [GO:0015385]
Q23381	MUTA_CAEEL	reviewed	744	cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methylmalonyl-CoA mutase activity [GO:0004494]
G5EBK1	PBO4_CAEEL	reviewed	783	calmodulin binding [GO:0005516]; potassium:proton antiporter activity [GO:0015386]; sodium:proton antiporter activity [GO:0015385]
Q9TZQ3	PGL1_CAEEL	reviewed	730	endoribonuclease activity [GO:0004521]; identical protein binding [GO:0042802]; protein self-association [GO:0043621]; ribonuclease T1 activity [GO:0046589]; RNA binding [GO:0003723]
O16368	PRS4_CAEEL	reviewed	443	ATP binding [GO:0005524]; proteasome-activating ATPase activity [GO:0036402]; TBP-class protein binding [GO:0017025]; ubiquitin protein ligase binding [GO:0031625]
P34713	PGP3_CAEEL	reviewed	1268	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATPase-coupled xenobiotic transmembrane transporter activity [GO:0008559]; ATP binding [GO:0005524]; efflux transmembrane transporter activity [GO:0015562]
Q18787	PRS7_CAEEL	reviewed	435	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; proteasome-activating ATPase activity [GO:0036402]; TBP-class protein binding [GO:0017025]
Q17381	PHA4_CAEEL	reviewed	506	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
Q10124	PQE1_CAEEL	reviewed	1647	exonuclease activity [GO:0004527]; nucleic acid binding [GO:0003676]
O17972	NPHP1_CAEEL	reviewed	682	
Q20069	NPRL3_CAEEL	reviewed	511	
P52554	PFD6_CAEEL	reviewed	126	chaperone binding [GO:0051087]; unfolded protein binding [GO:0051082]
P46873	OSM3_CAEEL	reviewed	699	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]
Q22830	OSM1_CAEEL	reviewed	1737	
Q19204	ADT2_CAEEL	reviewed	1020	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]
Q9XWN9	DMD3_CAEEL	reviewed	250	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]
Q09637	CYP9_CAEEL	reviewed	309	cyclosporin A binding [GO:0016018]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; unfolded protein binding [GO:0051082]
H1UBK1	MAP2_CAEEL	reviewed	468	exopeptidase activity [GO:0008238]; metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]
O17323	HDA4_CAEEL	reviewed	869	calmodulin binding [GO:0005516]; histone deacetylase activity [GO:0004407]; NAD-dependent histone deacetylase activity (H3-K14 specific) [GO:0032041]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134]
P90901	IFA1_CAEEL	reviewed	575	
Q18508	MEL28_CAEEL	reviewed	1784	DNA binding [GO:0003677]; molecular adaptor activity [GO:0060090]
O16202	LYS7_CAEEL	reviewed	283	
O16262	NIPI4_CAEEL	reviewed	396	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
Q20065	P4HA2_CAEEL	reviewed	539	iron ion binding [GO:0005506]; L-ascorbic acid binding [GO:0031418]; oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [GO:0016702]; peptidyl-proline 4-dioxygenase activity [GO:0031545]; procollagen-proline 4-dioxygenase activity [GO:0004656]
Q9N599	PSA4_CAEEL	reviewed	250	endopeptidase activity [GO:0004175]; threonine-type endopeptidase activity [GO:0004298]
Q9U3B6	NOL9_CAEEL	reviewed	549	ATP binding [GO:0005524]; polynucleotide 5'-hydroxyl-kinase activity [GO:0051731]
G5EEH9	NUP98_CAEEL	reviewed	1678	nuclear localization sequence binding [GO:0008139]; RNA binding [GO:0003723]; serine-type peptidase activity [GO:0008236]; structural constituent of nuclear pore [GO:0017056]
Q9XW10	PAD1_CAEEL	reviewed	2417	
Q22943	PAFA_CAEEL	reviewed	388	1-alkyl-2-acetylglycerophosphocholine esterase activity [GO:0003847]
Q59E83	NPR22_CAEEL	reviewed	434	neuropeptide receptor activity [GO:0008188]
Q03613	NPR29_CAEEL	reviewed	395	G protein-coupled receptor activity [GO:0004930]
Q21993	PFD5_CAEEL	reviewed	152	unfolded protein binding [GO:0051082]
Q9XTR1	CDK4_CAEEL	reviewed	406	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]
O01805	ACBP1_CAEEL	reviewed	86	fatty-acyl-CoA binding [GO:0000062]; lipid binding [GO:0008289]
Q19408	FIR15_CAEEL	reviewed	50	
Q9XW78	F172A_CAEEL	reviewed	313	
Q23116	DEC12_CAEEL	reviewed	309	2,4-dienoyl-CoA reductase (NADPH) activity [GO:0008670]
O02323	FABP7_CAEEL	reviewed	137	lipid binding [GO:0008289]
Q9XVZ8	ELOF1_CAEEL	reviewed	84	metal ion binding [GO:0046872]; RNA polymerase II complex binding [GO:0000993]
Q17848	I5P1_CAEEL	reviewed	409	inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity [GO:0052659]; inositol-1,4,5-trisphosphate 5-phosphatase activity [GO:0052658]; inositol phosphate phosphatase activity [GO:0052745]; inositol-polyphosphate 5-phosphatase activity [GO:0004445]
Q20751	IF5A2_CAEEL	reviewed	161	ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]
Q22918	IF5_CAEEL	reviewed	436	eukaryotic initiation factor eIF2 binding [GO:0071074]; GDP-dissociation inhibitor activity [GO:0005092]; GTP binding [GO:0005525]; translation initiation factor activity [GO:0003743]
Q9U3K5	INX2_CAEEL	reviewed	419	gap junction channel activity [GO:0005243]; gap junction hemi-channel activity [GO:0055077]
Q9N2U6	LTOR2_CAEEL	reviewed	124	guanyl-nucleotide exchange factor activity [GO:0005085]; molecular adaptor activity [GO:0060090]
Q20390	PPT1_CAEEL	reviewed	298	palmitoyl-(protein) hydrolase activity [GO:0008474]
Q9NEU5	NOP53_CAEEL	reviewed	438	5S rRNA binding [GO:0008097]
Q19127	NPC1A_CAEEL	reviewed	1383	
O16796	NPL11_CAEEL	reviewed	848	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]
Q09502	NPR18_CAEEL	reviewed	498	G protein-coupled receptor activity [GO:0004930]; peptide binding [GO:0042277]
Q19131	NPP5_CAEEL	reviewed	813	structural constituent of nuclear pore [GO:0017056]
P34453	PEX19_CAEEL	reviewed	282	
Q17819	ORN_CAEEL	reviewed	193	3'-5'-exoribonuclease activity [GO:0000175]; nucleic acid binding [GO:0003676]
Q19749	ODP2_CAEEL	reviewed	507	dihydrolipoyllysine-residue acetyltransferase activity [GO:0004742]
Q93170	OSGP2_CAEEL	reviewed	421	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; N(6)-L-threonylcarbamoyladenine synthase activity [GO:0061711]
P34480	NAGA_CAEEL	reviewed	418	metal ion binding [GO:0046872]; N-acetylgalactosamine-6-phosphate deacetylase activity [GO:0047419]; N-acetylglucosamine-6-phosphate deacetylase activity [GO:0008448]
G5EG14	CATIN_CAEEL	reviewed	657	RNA binding [GO:0003723]
O45363	BST12_CAEEL	reviewed	434	chloride channel activity [GO:0005254]
Q95Y36	CFA36_CAEEL	reviewed	685	
O45379	ARL3_CAEEL	reviewed	184	GTP binding [GO:0005525]
Q21452	LIAS_CAEEL	reviewed	354	4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; metal ion binding [GO:0046872]
Q21506	ILA3_CAEEL	reviewed	76	hormone activity [GO:0005179]
Q9NAG4	MAC1_CAEEL	reviewed	813	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; preribosome binding [GO:1990275]
Q17758	PEPT2_CAEEL	reviewed	785	dipeptide transmembrane transporter activity [GO:0071916]; oligopeptide transmembrane transporter activity [GO:0035673]; peptide:proton symporter activity [GO:0015333]; peptide transmembrane transporter activity [GO:1904680]
Q19084	OAR2_CAEEL	reviewed	468	adrenergic receptor activity [GO:0004935]
Q95Y89	PESC_CAEEL	reviewed	531	ribonucleoprotein complex binding [GO:0043021]
Q966L3	AKIRH_CAEEL	reviewed	218	DNA binding [GO:0003677]
Q22885	BROX_CAEEL	reviewed	427	
Q95QW4	CDF1_CAEEL	reviewed	561	protein kinase binding [GO:0019901]; zinc ion transmembrane transporter activity [GO:0005385]
Q18593	CLHM1_CAEEL	reviewed	329	voltage-gated calcium channel activity [GO:0005245]
Q9N425	CSN3_CAEEL	reviewed	501	
O45145	ACASE_CAEEL	reviewed	272	ceramidase activity [GO:0102121]; metal ion binding [GO:0046872]; N-acylsphingosine amidohydrolase activity [GO:0017040]
Q17569	DDI1_CAEEL	reviewed	389	aspartic-type endopeptidase activity [GO:0004190]
Q22230	DECR_CAEEL	reviewed	309	2,4-dienoyl-CoA reductase (NADPH) activity [GO:0008670]
P34489	FOZI1_CAEEL	reviewed	732	
Q11092	FBX38_CAEEL	reviewed	272	
P34273	IYD1H_CAEEL	reviewed	325	iodide peroxidase activity [GO:0004447]; oxidoreductase activity [GO:0016491]
O17237	MELT_CAEEL	reviewed	871	
Q09589	HIRA_CAEEL	reviewed	935	transcription corepressor activity [GO:0003714]
P34885	KPC1B_CAEEL	reviewed	707	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein kinase C activity [GO:0004697]; protein serine/threonine kinase activity [GO:0004674]
O01840	PEPT3_CAEEL	reviewed	701	dipeptide transmembrane transporter activity [GO:0071916]; oligopeptide transmembrane transporter activity [GO:0035673]; peptide:proton symporter activity [GO:0015333]; peptide transmembrane transporter activity [GO:1904680]; proton channel activity [GO:0015252]
Q95QZ9	NPL42_CAEEL	reviewed	529	metal ion binding [GO:0046872]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]
P91443	HUM6_CAEEL	reviewed	2098	actin filament binding [GO:0051015]; ATP binding [GO:0005524]; motor activity [GO:0003774]; transcription factor binding [GO:0008134]
P34704	HER1_CAEEL	reviewed	175	signaling receptor binding [GO:0005102]
Q23679	MED22_CAEEL	reviewed	157	transcription coregulator activity [GO:0003712]
Q9XXN2	IMMT2_CAEEL	reviewed	654	
Q9U757	NXT1_CAEEL	reviewed	137	
O62169	NTR2_CAEEL	reviewed	398	G protein-coupled receptor activity [GO:0004930]
P52899	ODPA_CAEEL	reviewed	397	pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]
Q9U1X4	MSS4_CAEEL	reviewed	98	guanyl-nucleotide exchange factor activity [GO:0005085]; zinc ion binding [GO:0008270]
Q09215	MOA2_CAEEL	reviewed	87	
P34315	NCX6_CAEEL	reviewed	590	antiporter activity [GO:0015297]
O18211	MO25M_CAEEL	reviewed	338	
P34322	NCX7_CAEEL	reviewed	672	antiporter activity [GO:0015297]
Q7YWV6	MPV17_CAEEL	reviewed	181	
Q18673	NEPL1_CAEEL	reviewed	754	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]
Q4R128	NTC1_CAEEL	reviewed	103	
Q23027	INX5_CAEEL	reviewed	447	gap junction channel activity [GO:0005243]; gap junction hemi-channel activity [GO:0055077]
O17828	PRDE1_CAEEL	reviewed	526	protein serine/threonine kinase activity [GO:0004674]
Q9NHZ6	OAZ_CAEEL	reviewed	159	ornithine decarboxylase inhibitor activity [GO:0008073]
Q21755	NOSIP_CAEEL	reviewed	310	ubiquitin protein ligase activity [GO:0061630]
Q09638	NPR15_CAEEL	reviewed	345	G protein-coupled receptor activity [GO:0004930]
Q9U539	OCT1_CAEEL	reviewed	585	organic cation transmembrane transporter activity [GO:0015101]
Q23497	NPR9_CAEEL	reviewed	444	G protein-coupled receptor activity [GO:0004930]
Q9N5X6	ODD2_CAEEL	reviewed	254	metal ion binding [GO:0046872]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
P24887	NU1M_CAEEL	reviewed	291	NADH dehydrogenase (ubiquinone) activity [GO:0008137]
Q18206	NAS36_CAEEL	reviewed	617	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]
Q5WRU0	OIG4_CAEEL	reviewed	155	
Q9GYI4	JMJD6_CAEEL	reviewed	400	identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; peptidyl-lysine 5-dioxygenase activity [GO:0070815]; phosphatidylserine binding [GO:0001786]
Q9GZE9	LDP1_CAEEL	reviewed	426	oxidoreductase activity [GO:0016491]
P19626	MLR2_CAEEL	reviewed	170	calcium ion binding [GO:0005509]
Q8I4E2	LST4_CAEEL	reviewed	566	GTPase binding [GO:0051020]; phosphatase binding [GO:0019902]; phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; phosphatidylinositol binding [GO:0035091]; protein self-association [GO:0043621]
O01930	NH136_CAEEL	reviewed	435	DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; zinc ion binding [GO:0008270]
