Entry	Entry name	Status	Length	Gene ontology (molecular function)
P23250	RPI1_YEAST	reviewed	407	DNA binding [GO:0003677]; GTPase regulator activity [GO:0030695]
P05317	RLA0_YEAST	reviewed	312	large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]
P0C2H7	RL27B_YEAST	reviewed	136	structural constituent of ribosome [GO:0003735]
Q04779	RCO1_YEAST	reviewed	684	metal ion binding [GO:0046872]
P47104	RAV1_YEAST	reviewed	1357	
Q05672	RBS1_YEAST	reviewed	457	RNA binding [GO:0003723]
Q00764	TPS1_YEAST	reviewed	495	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity [GO:0003825]; trehalose-phosphatase activity [GO:0004805]
P34228	SEF1_YEAST	reviewed	1148	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; transcription regulatory region DNA binding [GO:0044212]; zinc ion binding [GO:0008270]
Q04279	SEG1_YEAST	reviewed	960	
Q12254	SVS1_YEAST	reviewed	260	
P38326	SWC5_YEAST	reviewed	303	
P53937	SWS2_YEAST	reviewed	143	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
Q03770	SSY1_YEAST	reviewed	852	amino acid transmembrane transporter activity [GO:0015171]
P53299	TIM13_YEAST	reviewed	105	metal ion binding [GO:0046872]; protein transporter activity [GO:0140318]
Q12415	TFC7_YEAST	reviewed	435	DNA binding [GO:0003677]; phosphatase activity [GO:0016791]
P38699	STB5_YEAST	reviewed	743	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
P50104	STB4_YEAST	reviewed	949	DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
P33894	STE13_YEAST	reviewed	931	aminopeptidase activity [GO:0004177]; serine-type peptidase activity [GO:0008236]
P39932	STL1_YEAST	reviewed	569	carbohydrate:proton symporter activity [GO:0005351]; solute:proton symporter activity [GO:0015295]
P09436	SYIC_YEAST	reviewed	1072	aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; isoleucine-tRNA ligase activity [GO:0004822]; tRNA binding [GO:0000049]
P32558	SPT16_YEAST	reviewed	1035	nucleosome binding [GO:0031491]
Q12256	TPO4_YEAST	reviewed	659	antiporter activity [GO:0015297]; spermidine transmembrane transporter activity [GO:0015606]; spermine transmembrane transporter activity [GO:0000297]; xenobiotic transmembrane transporter activity [GO:0042910]
P31688	TPS2_YEAST	reviewed	896	trehalose-phosphatase activity [GO:0004805]
Q08919	TRE1_YEAST	reviewed	783	carboxypeptidase activity [GO:0004180]
P48525	SYEM_YEAST	reviewed	536	ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]
Q07527	TRM3_YEAST	reviewed	1436	RNA binding [GO:0003723]; tRNA (guanine) methyltransferase activity [GO:0016423]; tRNA (guanosine-2'-O-)-methyltransferase activity [GO:0009020]
P41896	T2FB_YEAST	reviewed	400	DNA binding [GO:0003677]; nucleotide binding [GO:0000166]; RNA polymerase II complex binding [GO:0000993]
Q04438	SPG4_YEAST	reviewed	115	
Q03774	TRM82_YEAST	reviewed	444	
P38166	SFT2_YEAST	reviewed	215	
P38198	STU1_YEAST	reviewed	1513	beta-tubulin binding [GO:0048487]; kinetochore binding [GO:0043515]; microtubule binding [GO:0008017]
Q04172	SHE9_YEAST	reviewed	456	
P36136	SHB17_YEAST	reviewed	271	oxidoreductase activity [GO:0016491]; phosphatase activity [GO:0016791]; sedoheptulose-bisphosphatase activity [GO:0050278]
Q6Q595	SCS22_YEAST	reviewed	175	FFAT motif binding [GO:0033149]
Q3E792	RS25A_YEAST	reviewed	108	structural constituent of ribosome [GO:0003735]
P0CX32	RS24B_YEAST	reviewed	135	structural constituent of ribosome [GO:0003735]
P0C0T4	RS25B_YEAST	reviewed	108	structural constituent of ribosome [GO:0003735]
Q99394	TRS33_YEAST	reviewed	268	
Q02521	SPP2_YEAST	reviewed	185	ATPase activator activity [GO:0001671]; nucleic acid binding [GO:0003676]
P53236	RSC1_YEAST	reviewed	928	chromatin binding [GO:0003682]
P27692	SPT5_YEAST	reviewed	1063	DNA binding [GO:0003677]; mRNA binding [GO:0003729]; protein-containing complex binding [GO:0044877]; RNA polymerase I core binding [GO:0001042]; RNA polymerase I general transcription initiation factor binding [GO:0001179]; RNA polymerase II complex binding [GO:0000993]; rRNA binding [GO:0019843]; snRNP binding [GO:0070990]; U1 snRNA binding [GO:0030619]; U2 snRNA binding [GO:0030620]; U4 snRNA binding [GO:0030621]; U5 snRNA binding [GO:0030623]; U6 snRNA binding [GO:0017070]
P38175	RT21_YEAST	reviewed	177	structural constituent of ribosome [GO:0003735]
P18888	SNF6_YEAST	reviewed	332	rDNA binding [GO:0000182]
P53047	RTA1_YEAST	reviewed	317	
P39543	SOP4_YEAST	reviewed	234	
P17883	SKI3_YEAST	reviewed	1432	
P38889	SKN7_YEAST	reviewed	622	DNA-binding transcription factor activity [GO:0003700]; phosphorelay response regulator activity [GO:0000156]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
P52286	SKP1_YEAST	reviewed	194	cullin family protein binding [GO:0097602]; DNA replication origin binding [GO:0003688]
Q03656	SKY1_YEAST	reviewed	742	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
P38282	SP381_YEAST	reviewed	291	RNA binding [GO:0003723]
Q06411	SP382_YEAST	reviewed	708	nucleic acid binding [GO:0003676]
Q08457	SLD7_YEAST	reviewed	257	
P38343	SLM6_YEAST	reviewed	150	
Q12034	SLF1_YEAST	reviewed	447	mRNA binding [GO:0003729]; RNA binding [GO:0003723]
P53118	ROG1_YEAST	reviewed	685	acylglycerol lipase activity [GO:0047372]
P53196	RPN14_YEAST	reviewed	417	histone binding [GO:0042393]
P38886	RPN10_YEAST	reviewed	268	K48-linked polyubiquitin modification-dependent protein binding [GO:0036435]; polyubiquitin modification-dependent protein binding [GO:0031593]
P05744	RL33A_YEAST	reviewed	107	structural constituent of ribosome [GO:0003735]
P38086	RDH54_YEAST	reviewed	958	ATP binding [GO:0005524]; DNA-dependent ATPase activity [GO:0008094]; DNA helicase activity [GO:0003678]; DNA topoisomerase activity [GO:0003916]; DNA translocase activity [GO:0015616]; double-stranded DNA binding [GO:0003690]
Q12367	RKM5_YEAST	reviewed	367	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]
Q01329	PTA1_YEAST	reviewed	785	
P40858	RN49_YEAST	reviewed	161	structural constituent of ribosome [GO:0003735]
P25298	RNA14_YEAST	reviewed	677	mRNA binding [GO:0003729]
P11745	RNA1_YEAST	reviewed	407	GTPase activator activity [GO:0005096]; Ran GTPase binding [GO:0008536]
Q12030	TAF10_YEAST	reviewed	206	chromatin binding [GO:0003682]; identical protein binding [GO:0042802]; molecular adaptor activity [GO:0060090]
P36421	SYYC_YEAST	reviewed	394	ATP binding [GO:0005524]; mRNA binding [GO:0003729]; tyrosine-tRNA ligase activity [GO:0004831]
P53873	SWT21_YEAST	reviewed	357	
P38707	SYNC_YEAST	reviewed	554	asparagine-tRNA ligase activity [GO:0004816]; ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]
P53851	TEX1_YEAST	reviewed	422	mRNA binding [GO:0003729]
P53538	SSU72_YEAST	reviewed	206	phosphoprotein phosphatase activity [GO:0004721]; protein serine/threonine phosphatase activity [GO:0004722]; protein tyrosine phosphatase activity [GO:0004725]; RNA polymerase II CTD heptapeptide repeat phosphatase activity [GO:0008420]
P32897	TIM23_YEAST	reviewed	222	mitochondrion targeting sequence binding [GO:0030943]; P-P-bond-hydrolysis-driven protein transmembrane transporter activity [GO:0015450]; protein transmembrane transporter activity [GO:0008320]
P36085	STB6_YEAST	reviewed	766	
Q07362	PBP4_YEAST	reviewed	185	
Q12459	PRM7_YEAST	reviewed	698	
P53248	PEX8_YEAST	reviewed	589	protein binding, bridging [GO:0030674]
P46971	PMT4_YEAST	reviewed	762	dolichyl-phosphate-mannose-protein mannosyltransferase activity [GO:0004169]; identical protein binding [GO:0042802]
Q04439	MYO5_YEAST	reviewed	1219	actin binding [GO:0003779]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; microfilament motor activity [GO:0000146]
Q12445	POM34_YEAST	reviewed	299	structural constituent of nuclear pore [GO:0017056]
P39106	MNN1_YEAST	reviewed	762	alpha-1,3-mannosyltransferase activity [GO:0000033]
Q04383	PLM2_YEAST	reviewed	521	chromatin binding [GO:0003682]
P0CY06	MTAL1_YEAST	reviewed	175	DNA binding, bending [GO:0008301]; transcription coactivator activity [GO:0003713]
Q07938	MTAP_YEAST	reviewed	337	mRNA binding [GO:0003729]; purine-nucleoside phosphorylase activity [GO:0004731]; S-methyl-5-thioadenosine phosphorylase activity [GO:0017061]
P05375	PLMT_YEAST	reviewed	206	phosphatidylethanolamine N-methyltransferase activity [GO:0004608]; phosphatidyl-N-dimethylethanolamine N-methyltransferase activity [GO:0080101]; phosphatidyl-N-methylethanolamine N-methyltransferase activity [GO:0000773]
P38849	MTC6_YEAST	reviewed	526	
P14747	PP2B2_YEAST	reviewed	604	calmodulin binding [GO:0005516]; calmodulin-dependent protein phosphatase activity [GO:0033192]; metal ion binding [GO:0046872]
P32863	RAD54_YEAST	reviewed	898	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-dependent ATPase activity [GO:0008094]; DNA translocase activity [GO:0015616]; helicase activity [GO:0004386]
P0CX80	MTCU1_YEAST	reviewed	61	antioxidant activity [GO:0016209]; cadmium ion binding [GO:0046870]; copper ion binding [GO:0005507]; superoxide dismutase activity [GO:0004784]
Q03162	MUB1_YEAST	reviewed	620	metal ion binding [GO:0046872]
P46999	PIR5_YEAST	reviewed	287	structural constituent of cell wall [GO:0005199]
P53879	RHO5_YEAST	reviewed	331	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein kinase binding [GO:0019901]
Q00245	RHO3_YEAST	reviewed	231	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein kinase binding [GO:0019901]
P0CX50	RL18B_YEAST	reviewed	186	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
Q06407	RGA2_YEAST	reviewed	1009	GTPase activator activity [GO:0005096]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]
Q12194	RGL1_YEAST	reviewed	479	
P25359	RRP43_YEAST	reviewed	394	AU-rich element binding [GO:0017091]
P40474	QDR2_YEAST	reviewed	542	cation transmembrane transporter activity [GO:0008324]; xenobiotic transmembrane transporter activity [GO:0042910]
P25554	SGF29_YEAST	reviewed	259	methylated histone binding [GO:0035064]; RNA polymerase II transcription regulator recruiting activity [GO:0001135]
P39939	RS26B_YEAST	reviewed	119	mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]
P05755	RS9B_YEAST	reviewed	195	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
P46944	TRS85_YEAST	reviewed	698	
P38839	SPL2_YEAST	reviewed	148	enzyme inhibitor activity [GO:0004857]; protein kinase inhibitor activity [GO:0004860]
Q01684	SPR6_YEAST	reviewed	191	
P53335	PXR1_YEAST	reviewed	271	enzyme activator activity [GO:0008047]; nucleic acid binding [GO:0003676]; telomerase inhibitor activity [GO:0010521]
P00927	THDH_YEAST	reviewed	576	L-threonine ammonia-lyase activity [GO:0004794]; pyridoxal phosphate binding [GO:0030170]
P34111	TFC3_YEAST	reviewed	1160	DNA binding [GO:0003677]
Q12052	TGS1_YEAST	reviewed	315	RNA methyltransferase activity [GO:0008173]; RNA trimethylguanosine synthase activity [GO:0071164]
Q08144	TLG2_YEAST	reviewed	397	SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]
Q06132	SGD1_YEAST	reviewed	899	RNA binding [GO:0003723]
Q05937	STP3_YEAST	reviewed	343	metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]
P47183	THI11_YEAST	reviewed	340	
Q08579	THI72_YEAST	reviewed	599	5-amino-1-ribofuranosylimidazole-4-carboxamide transmembrane transporter activity [GO:1903089]; nucleobase transmembrane transporter activity [GO:0015205]
P13099	TOP3_YEAST	reviewed	656	DNA binding [GO:0003677]; DNA topoisomerase activity [GO:0003916]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]
Q12074	SPEE_YEAST	reviewed	293	spermidine synthase activity [GO:0004766]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]
Q08986	SAM3_YEAST	reviewed	587	amino acid transmembrane transporter activity [GO:0015171]; putrescine transmembrane transporter activity [GO:0015489]; S-adenosyl-L-methionine transmembrane transporter activity [GO:0000095]; spermidine transmembrane transporter activity [GO:0015606]
P32905	RSSA1_YEAST	reviewed	252	structural constituent of ribosome [GO:0003735]
P06105	SC160_YEAST	reviewed	1222	G-protein alpha-subunit binding [GO:0001965]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]
P41808	SMK1_YEAST	reviewed	388	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]
Q12420	SNU66_YEAST	reviewed	587	
P10870	SNF3_YEAST	reviewed	884	carbohydrate:proton symporter activity [GO:0005351]; glucose binding [GO:0005536]
Q12368	SNU23_YEAST	reviewed	194	metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]
P06782	SNF1_YEAST	reviewed	633	AMP-activated protein kinase activity [GO:0004679]; ARF guanyl-nucleotide exchange factor activity [GO:0005086]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
P38262	SIF2_YEAST	reviewed	535	transcription corepressor activity [GO:0003714]
Q12234	RUD3_YEAST	reviewed	484	GTPase binding [GO:0051020]
P40210	SIP5_YEAST	reviewed	489	
P00447	SODM_YEAST	reviewed	233	manganese ion binding [GO:0030145]; metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784]
P32900	SKG6_YEAST	reviewed	734	
Q08491	SKI7_YEAST	reviewed	747	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein binding, bridging [GO:0030674]; protein-containing complex binding [GO:0044877]
P35207	SKI2_YEAST	reviewed	1287	ATP binding [GO:0005524]; DNA binding [GO:0003677]; mRNA binding [GO:0003729]; RNA helicase activity [GO:0003724]
P42843	SKP2_YEAST	reviewed	763	protein binding, bridging [GO:0030674]
Q00772	SLT2_YEAST	reviewed	484	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
Q02651	SMA1_YEAST	reviewed	245	
Q08204	SMC5_YEAST	reviewed	1093	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]
P38254	TTL_YEAST	reviewed	753	hydrolase activity [GO:0016787]; tubulin-tyrosine ligase activity [GO:0004835]
P40497	YIJ2_YEAST	reviewed	633	
Q12441	YD12A_YEAST	reviewed	440	RNA binding [GO:0003723]
Q12240	YD215_YEAST	reviewed	137	
P40440	YIR1_YEAST	reviewed	109	transmembrane transporter activity [GO:0022857]
P0CL25	YIR4_YEAST	reviewed	75	
Q12135	YD172_YEAST	reviewed	159	
P47107	YJ09_YEAST	reviewed	1121	
Q07791	YD23B_YEAST	reviewed	1770	aspartic-type endopeptidase activity [GO:0004190]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; metal ion binding [GO:0046872]; peptidase activity [GO:0008233]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; RNA-directed DNA polymerase activity [GO:0003964]; RNA-DNA hybrid ribonuclease activity [GO:0004523]
P47023	YJ41A_YEAST	reviewed	414	RNA binding [GO:0003723]
P87267	YD417_YEAST	reviewed	123	
P47151	YJ84_YEAST	reviewed	130	
P87269	YD433_YEAST	reviewed	146	
Q04408	YD514_YEAST	reviewed	483	nucleic acid binding [GO:0003676]
Q03049	YD541_YEAST	reviewed	344	aldehyde dehydrogenase (NADP+) activity [GO:0033721]; coenzyme binding [GO:0050662]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]
P87274	YD526_YEAST	reviewed	156	
Q03051	YD543_YEAST	reviewed	99	
A0A023PZE8	YD57W_YEAST	reviewed	133	
Q03057	YD544_YEAST	reviewed	142	
P40554	URM1_YEAST	reviewed	99	protein homodimerization activity [GO:0042803]; protein tag [GO:0031386]; sulfur carrier activity [GO:0097163]
P38775	YHK5_YEAST	reviewed	560	
A0A023PZJ3	YI030_YEAST	reviewed	112	
P47020	YJM0_YEAST	reviewed	107	
P52593	NU188_YEAST	reviewed	1655	structural constituent of nuclear pore [GO:0017056]
P36081	PSG1_YEAST	reviewed	392	
Q05788	PNPH_YEAST	reviewed	311	inosine nucleosidase activity [GO:0047724]; nicotinamide riboside hydrolase activity [GO:0070635]; purine-nucleoside phosphorylase activity [GO:0004731]
Q03104	MSC1_YEAST	reviewed	513	
Q08818	MSC6_YEAST	reviewed	692	mRNA binding [GO:0003729]
P34087	RPB7_YEAST	reviewed	171	DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; single-stranded DNA binding [GO:0003697]; single-stranded RNA binding [GO:0003727]; translation initiation factor binding [GO:0031369]
Q05637	PHM6_YEAST	reviewed	104	
P38693	PPAC_YEAST	reviewed	467	acid phosphatase activity [GO:0003993]
P48563	MON2_YEAST	reviewed	1636	guanyl-nucleotide exchange factor activity [GO:0005085]
Q08925	MRN1_YEAST	reviewed	612	mRNA binding [GO:0003729]
Q06109	RRG8_YEAST	reviewed	277	
P31244	RAD16_YEAST	reviewed	790	ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; metal ion binding [GO:0046872]
P35718	RPC8_YEAST	reviewed	212	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]
P40693	RLP7_YEAST	reviewed	322	mRNA binding [GO:0003729]; RNA binding [GO:0003723]; rRNA primary transcript binding [GO:0042134]; structural constituent of ribosome [GO:0003735]
P38064	RM16_YEAST	reviewed	232	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
P0C0V8	RS21A_YEAST	reviewed	87	structural constituent of ribosome [GO:0003735]
Q12489	YD012_YEAST	reviewed	107	
Q12264	YD023_YEAST	reviewed	106	
P53108	YIP5_YEAST	reviewed	310	Rab GTPase binding [GO:0017137]
Q3E6R4	YD24B_YEAST	reviewed	66	
A0A023PZA9	YD230_YEAST	reviewed	115	
P0C2I3	YD15B_YEAST	reviewed	1755	aspartic-type endopeptidase activity [GO:0004190]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; metal ion binding [GO:0046872]; peptidase activity [GO:0008233]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; RNA-directed DNA polymerase activity [GO:0003964]; RNA-DNA hybrid ribonuclease activity [GO:0004523]
P0C5E0	YD193_YEAST	reviewed	132	
P53835	PRM1_YEAST	reviewed	661	
P38219	OLA1_YEAST	reviewed	394	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; ribosomal large subunit binding [GO:0043023]; ribosome binding [GO:0043022]
P05743	RL26A_YEAST	reviewed	127	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
P0C0W9	RL11A_YEAST	reviewed	174	RNA binding [GO:0003723]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
P36516	RM03_YEAST	reviewed	390	double-stranded RNA binding [GO:0003725]; ribonuclease III activity [GO:0004525]; structural constituent of ribosome [GO:0003735]
P12687	RM02_YEAST	reviewed	371	structural constituent of ribosome [GO:0003735]
P01119	RAS1_YEAST	reviewed	309	GDP binding [GO:0019003]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]
P10355	PT122_YEAST	reviewed	254	translation initiation factor activity [GO:0003743]
P25635	PWP2_YEAST	reviewed	923	mRNA binding [GO:0003729]
P41909	PXA1_YEAST	reviewed	870	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]; long-chain fatty acid transporter activity [GO:0005324]
P36166	PXL1_YEAST	reviewed	706	metal ion binding [GO:0046872]; Rho GDP-dissociation inhibitor activity [GO:0005094]
P10863	TIR1_YEAST	reviewed	254	structural constituent of cell wall [GO:0005199]
P39729	RBG1_YEAST	reviewed	369	GTP binding [GO:0005525]
P53295	RBG2_YEAST	reviewed	368	GTP binding [GO:0005525]
P35180	TOM20_YEAST	reviewed	183	mitochondrion targeting sequence binding [GO:0030943]
P17536	TPM1_YEAST	reviewed	199	actin filament binding [GO:0051015]; actin lateral binding [GO:0003786]
Q06058	SEI1_YEAST	reviewed	285	identical protein binding [GO:0042802]
P38123	SWD3_YEAST	reviewed	315	histone binding [GO:0042393]
P00958	SYMC_YEAST	reviewed	751	ATP binding [GO:0005524]; methionine-tRNA ligase activity [GO:0004825]
P16658	SEN2_YEAST	reviewed	377	lyase activity [GO:0016829]; nucleic acid binding [GO:0003676]; tRNA-intron endonuclease activity [GO:0000213]
Q08553	SYC1_YEAST	reviewed	188	5'-3' exonuclease activity [GO:0008409]; endoribonuclease activity [GO:0004521]; RNA binding [GO:0003723]
P41814	TRM6_YEAST	reviewed	478	RNA binding [GO:0003723]
P49957	TRM9_YEAST	reviewed	279	tRNA (uracil) methyltransferase activity [GO:0016300]; tRNA methyltransferase activity [GO:0008175]
P32776	TFB1_YEAST	reviewed	642	phosphatidylinositol-3-phosphate binding [GO:0032266]; phosphatidylinositol-5-phosphate binding [GO:0010314]
P42949	TIM16_YEAST	reviewed	149	protein domain specific binding [GO:0019904]
P32572	SPS18_YEAST	reviewed	300	GTPase activator activity [GO:0005096]; metal ion binding [GO:0046872]
P40856	SA185_YEAST	reviewed	1058	protein phosphatase binding [GO:0019903]; protein phosphatase regulator activity [GO:0019888]
Q07953	SDO1_YEAST	reviewed	250	guanyl-nucleotide exchange factor activity [GO:0005085]
P38987	TEM1_YEAST	reviewed	245	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein-containing complex binding [GO:0044877]
P32608	RTG2_YEAST	reviewed	588	phosphoprotein binding [GO:0051219]
P0CX48	RS11B_YEAST	reviewed	156	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
Q03530	RCE1_YEAST	reviewed	315	cysteine-type endopeptidase activity [GO:0004197]; metalloendopeptidase activity [GO:0004222]
P25502	PUT3_YEAST	reviewed	979	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
P36002	PTK1_YEAST	reviewed	662	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
Q12272	TPT1_YEAST	reviewed	230	tRNA 2'-phosphotransferase activity [GO:0000215]
P32591	SWI3_YEAST	reviewed	825	DNA binding [GO:0003677]; histone binding [GO:0042393]
P09959	SWI6_YEAST	reviewed	803	DNA binding [GO:0003677]; transcription coactivator activity [GO:0003713]
O94742	SEM1_YEAST	reviewed	89	
P36100	T2EA_YEAST	reviewed	482	metal ion binding [GO:0046872]; RNA polymerase II complex binding [GO:0000993]
P41930	SSU1_YEAST	reviewed	458	sulfite transmembrane transporter activity [GO:0000319]
P07273	TFS2_YEAST	reviewed	309	RNA polymerase II complex binding [GO:0000993]; RNA polymerase II complex recruiting activity [GO:0001139]; RNA polymerase II regulatory region DNA binding [GO:0001012]; zinc ion binding [GO:0008270]
P40040	THO1_YEAST	reviewed	218	chromatin binding [GO:0003682]; double-stranded DNA binding [GO:0003690]; RNA binding [GO:0003723]
P53552	THO2_YEAST	reviewed	1597	mRNA binding [GO:0003729]; nucleic acid binding [GO:0003676]
P38810	SFB3_YEAST	reviewed	929	signal sequence binding [GO:0005048]; zinc ion binding [GO:0008270]
P16120	THRC_YEAST	reviewed	514	pyridoxal phosphate binding [GO:0030170]; threonine synthase activity [GO:0004795]
Q07748	THI13_YEAST	reviewed	340	
Q06490	THI22_YEAST	reviewed	572	hydroxymethylpyrimidine kinase activity [GO:0008902]; phosphomethylpyrimidine kinase activity [GO:0008972]; thiaminase activity [GO:0050334]
P48606	TBCA_YEAST	reviewed	106	beta-tubulin binding [GO:0048487]; tubulin binding [GO:0015631]
P32914	SPT4_YEAST	reviewed	102	protein-containing complex binding [GO:0044877]; rDNA binding [GO:0000182]; RNA polymerase I general transcription initiation factor activity [GO:0001181]; RNA polymerase II complex binding [GO:0000993]; zinc ion binding [GO:0008270]
Q06466	TDA6_YEAST	reviewed	467	
P89114	SAE3_YEAST	reviewed	91	
P50086	PSD10_YEAST	reviewed	228	proteasome regulatory particle binding [GO:1904855]
P32505	NAB2_YEAST	reviewed	525	5S rRNA binding [GO:0008097]; 7S RNA binding [GO:0008312]; metal ion binding [GO:0046872]; mRNA binding [GO:0003729]; poly(A) binding [GO:0008143]; ribonuclease P RNA binding [GO:0033204]; RNA binding [GO:0003723]; tRNA binding [GO:0000049]
P47018	MTC1_YEAST	reviewed	478	
P43563	MOB2_YEAST	reviewed	287	protein kinase activator activity [GO:0030295]
P33333	PLSC_YEAST	reviewed	303	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]
P40043	RGI1_YEAST	reviewed	161	
P32561	RPD3_YEAST	reviewed	433	histone deacetylase activity [GO:0004407]; NAD-dependent histone deacetylase activity (H3-K14 specific) [GO:0032041]; transcription coactivator activity [GO:0003713]; transcription corepressor activity [GO:0003714]
P04051	RPC1_YEAST	reviewed	1460	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; metal ion binding [GO:0046872]
P46784	RS10B_YEAST	reviewed	105	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
P11972	SST2_YEAST	reviewed	698	GTPase activator activity [GO:0005096]
Q02939	TFB2_YEAST	reviewed	513	ATPase activator activity [GO:0001671]; double-stranded DNA binding [GO:0003690]
P38827	SET1_YEAST	reviewed	1080	histone methyltransferase activity (H3-K4 specific) [GO:0042800]; protein-lysine N-methyltransferase activity [GO:0016279]; RNA binding [GO:0003723]
Q04562	TMN2_YEAST	reviewed	672	
P35735	SFK1_YEAST	reviewed	353	
P23561	STE11_YEAST	reviewed	717	ATP binding [GO:0005524]; identical protein binding [GO:0042802]; MAP kinase kinase kinase activity [GO:0004709]; protein kinase activity [GO:0004672]; SAM domain binding [GO:0032093]
P32600	TOR2_YEAST	reviewed	2474	1-phosphatidylinositol 4-kinase activity [GO:0004430]; ATP binding [GO:0005524]; protein-containing complex binding [GO:0044877]; protein serine/threonine kinase activity [GO:0004674]
Q03529	SCS7_YEAST	reviewed	384	fatty acid alpha-hydroxylase activity [GO:0080132]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; zinc ion binding [GO:0008270]
P34758	SCD5_YEAST	reviewed	872	protein phosphatase 1 binding [GO:0008157]
P0CX38	RS6B_YEAST	reviewed	236	structural constituent of ribosome [GO:0003735]
P10080	SSBP1_YEAST	reviewed	294	eukaryotic initiation factor 4G binding [GO:0031370]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]
P48164	RS7B_YEAST	reviewed	190	structural constituent of ribosome [GO:0003735]
